"Year","Frep","Low","High","SSB","Low","High","R","Low","High","PredCatch"
1982,0.37475,0.306498780642856,0.458199416667967,16508,14617.6262370379,18642.8397867711,20602,17314.0276648955,24514.3655892709,5894.135
1983,0.56319,0.466899443908456,0.679338945972678,14777,13238.8181642248,16493.8989486291,11861,9798.42397040831,14357.7499223212,7865.803
1984,0.99822,0.850579264089012,1.17148772662265,9794.3,8738.86870856094,10977.2003321236,17940,15564.5191052928,20678.0304500739,8666.651
1985,0.71623,0.585539371608653,0.876090383966282,7441.9,6560.94561074994,8441.14231327543,18032,15590.7005696085,20855.5749338058,5124.207
1986,0.55315,0.450566043499928,0.679090062187629,8234.8,7345.73133771007,9231.47443357756,23718,20750.5890591551,27109.7616745394,3953.029
1987,0.77249,0.638902170037451,0.934009662332217,8737.3,7822.73245340784,9758.79102918106,15993,13807.9474958143,18523.8283298466,5742.149
1988,1.0836,0.913617840985026,1.28520800199571,7337.2,6563.8401516616,8201.67807200059,27268,24328.063403084,30563.2146579222,6629.112
1989,0.69121,0.570364217397365,0.837659953985407,5558.9,4929.34869953222,6268.85438494794,11111,9541.14640206485,12939.1496364926,4020.849
1990,0.79469,0.660428809023442,0.956245680793103,7322.5,6597.92585491997,8126.64577156731,7640.3,6466.18894799438,9027.60258932828,5150.992
1991,0.85136,0.718098965038172,1.00935091803324,5156,4593.69041134233,5787.1414090859,11597,10128.3058080951,13278.6678787392,3949.975
1992,0.82561,0.694346546132263,0.981688287926126,3692.1,3275.75874774403,4161.35724872532,8446,7252.82305123174,9835.46896099792,2886.63
1993,0.88623,0.741357398624902,1.05941292871265,3534.6,3139.44900119097,3979.48721424064,13053,11481.5301607888,14839.5559314801,2921.872
1994,0.68096,0.549400161255344,0.844023271745062,3071.5,2680.66560128669,3519.31708508205,16342,14431.9078247306,18504.8967359924,2358.917
1995,0.39081,0.307590130636767,0.496545372843454,4582.1,4044.52232258061,5191.1298134717,25899,23313.0018764933,28771.8503414325,1855.718
1996,0.40969,0.326695201140495,0.51376908970211,7770.1,6945.83168333889,8692.18500569506,18517,16373.0138369678,20941.7332944427,3410.097
1997,0.16733,0.131438200014232,0.21302276580909,11083,10004.6192807147,12277.6175238149,11427,9786.9254122993,13341.9152082128,1714.261
1998,0.27862,0.225448459738693,0.344331935068336,11674,10552.9880044179,12914.0937090942,17408,15298.5560002138,19808.3050449837,2955.037
1999,0.17579,0.142182395762109,0.217341422152597,13176,11902.1409373489,14586.1972996153,17937,15788.0268884176,20378.4786581553,2170.421
2000,0.26785,0.219893293782391,0.326265623048051,14377,13066.5376296847,15818.8905782065,12705,10999.666508259,14674.719899808,3325.441
2001,0.31052,0.257335651219983,0.374696121360865,14653,13302.5171939548,16140.584963692,8703.2,7429.86960481182,10194.7536456016,3946.192
2002,0.37481,0.309311329989031,0.454178436027487,13261,11993.7970707245,14662.0890751304,7373.8,6379.81511024597,8522.64924616345,4673.518
2003,0.56401,0.476155127669704,0.668074880673473,11386,10242.228205073,12657.4992671798,5965.3,5148.6743929733,6911.44970024996,5753.684
2004,0.35829,0.29447200863713,0.435938630276364,7376.6,6544.78428365454,8314.13614286698,5036.2,4326.54031298739,5862.2614387446,2754.211
2005,0.37749,0.307185040007703,0.463885546302732,6838.9,6064.92028606198,7711.65176193414,3515.6,2929.10532568129,4219.5284859295,2284.896
2006,0.19663,0.156302512132019,0.247362351203565,6312,5552.57254039065,7175.29464229151,6351.4,5450.38256637592,7401.36705428059,1126.556
2007,0.18171,0.143526221458927,0.230052207634051,6013.6,5267.87148300833,6864.8950675137,12301,10860.7188200231,13932.2823385348,1001.166
2008,0.24116,0.189156468117397,0.307460517627688,5293.7,4664.38894310243,6007.91658496662,17853,15985.6975919346,19938.4235293436,1200.932
2009,0.33081,0.26117707192914,0.419007898709006,6133.3,5454.12277493301,6897.05209110589,11708,10268.8537129455,13348.8379357467,2012.766
2010,0.22329,0.175363490294433,0.28431473402068,7568.1,6791.58819084882,8433.39378073239,5826.5,4895.73006211332,6934.22672804509,1673.324
2011,0.25898,0.208313681921641,0.321969444259687,7697,6901.93871973674,8583.64749466506,8105.6,6985.18652298506,9405.72612396373,2060.483
2012,0.3395,0.274241620850267,0.420287225704996,6935.1,6181.55099196646,7780.50881930846,5776.5,4847.48585398799,6883.55845794752,2211.813
2013,0.31785,0.250621585995226,0.403112214372167,6693.9,5890.52586820675,7606.84159827668,4868.1,3961.69973676523,5981.876261362,1881.575
2014,0.27861,0.214522616103464,0.361843117103152,5808.6,5017.62789772594,6724.25987891437,5268,4122.72754038618,6731.42324544699,1329.96
2015,0.15557,0.118848424950619,0.203637742023555,6514,5519.86699562522,7687.17725148626,2406,1543.93483599092,3749.40435635978,927.6197
2016,0.091585,0.0694766321175762,0.12072853806162,6031.8,5043.70236517908,7213.47308104058,8551.1,5410.35110091102,13515.0769046555,486.6595
