# ASAP VERSION 3.0
# MODEL ID SNEMAwinter_
#
# ASAP GUI 15 AUG 2012
#
# Number of Years
36
# First Year
1981
# Number of Ages
7
# Number of Fleets
1
# Number of Sensitivity Blocks
1
# Number of Available Survey Indices
3
# Natural Mortality
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
0.3        0.3        0.3        0.3        0.3        0.3        0.3        
