US Atlantic Herring
1 7
1965  2014
1 8
1
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85


