"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1985",8946.18189214196,6593.97799153096,12083.8081128105,5729.75102615469,3137.8194118647,11066.3017729189,1080.38266773817,776.794273718817,1472.58049507639,0.451062372587319,0.317362423128515,0.657284016063777
"1986",7941.20122939868,6311.90236158051,9600.09461132685,6457.52202074997,3632.0959924218,11996.4881230684,902.623484108625,635.430411160242,1263.64234985117,0.354900566244215,0.24460810599189,0.500432987464187
"1987",8616.85157180305,6996.69246975047,10617.9633445505,5646.18191602794,3398.30066779287,9885.6763230429,2028.66416576296,1498.93721863447,2675.64394464343,0.613044636974427,0.461851108077873,0.790761246045817
"1988",12248.2739741985,9898.88128374717,14822.1340896487,4332.11349847268,2626.4038807493,7474.14590692718,2078.09623623183,1653.73537851723,2508.88449949717,0.798558873579293,0.61465542228384,1.08038164377603
"1989",9321.25661945461,7485.90988205837,11448.5098305181,5688.42397131892,3471.02969918022,9552.97344340041,1590.23781278805,1218.99014037407,2057.98552888626,0.441481946436166,0.316621006106991,0.638779561433937
"1990",9434.5744261709,7542.4706641796,11756.9342706383,4963.8878052191,3371.85670846175,7444.16028412947,1727.00364183477,1352.62223469091,2197.57497712871,0.35524830435455,0.259967487046644,0.500791836415532
"1991",8637.26127579609,6977.37149720234,10616.7869620034,4848.55717393808,3250.42287055371,7192.14739596487,2134.94289870112,1729.78197318101,2645.84814725519,0.477985488440165,0.344950851582642,0.678362318095089
"1992",9024.2262507939,7465.32362407754,11340.0268106722,4885.54776679434,3149.28655700577,7273.96252223635,1327.28940852598,1030.8661734214,1691.09291282267,0.349140071889913,0.236669125464017,0.502768222720822
"1993",9231.84341547448,7472.11828899991,11501.1519989852,4873.31834403611,3202.67528424822,7083.9939192158,1019.24158380227,775.353095586383,1308.00195036837,0.237367524520174,0.151885577114237,0.3530949410154
"1994",9020.38847234604,7469.8961757146,11114.8607554255,5254.92625287673,3504.52999533478,7605.84201415168,1407.68907144605,1093.04196293753,1819.58906222981,0.285183872486655,0.181359723573339,0.433252570738597
"1995",8692.16595280847,7059.46138203265,10612.8352224917,5170.73933144575,3495.93151401099,7506.9859092977,1461.2603093735,1144.02311773702,1899.19536852554,0.296059755766693,0.19218258422592,0.458494525920837
"1996",8678.84844801042,6978.38002925164,10622.7375015114,7081.71822367437,4558.28521043702,10440.7766083814,1565.3555832943,1217.12698099007,2038.077175838,0.300709445879204,0.197531725994906,0.475765314174277
"1997",8922.41076780787,7179.02706870286,10959.0248628411,5825.65471294727,3752.42778706144,8459.5719422224,1785.55698816738,1371.72214280523,2258.34101047448,0.374119752081563,0.23655161978164,0.577835386669066
"1998",9132.73061715226,7542.71847888229,11304.4403401858,5584.50936491066,3715.05272012357,8195.48295776876,1388.78616266954,1046.93270093824,1825.49262570192,0.272529404021728,0.169003972517679,0.422694779260906
"1999",10250.5946861116,8414.55629523874,12483.9403061798,6816.4271176233,4529.89325905251,9972.71375725779,1255.4741432095,940.871331847534,1636.76013685375,0.202397774029043,0.129970287577297,0.319600973713934
"2000",9418.23097921234,7780.03390164933,11657.3453750888,6819.28012062379,4770.5862184255,9900.20524854007,2091.65588361324,1625.2071038628,2764.41215302763,0.321478030195321,0.209988786791451,0.488420592012149
"2001",7838.95845004897,6339.73183336456,9751.5198673005,7088.80805131202,4870.19821527227,10459.4387235807,2301.48082463993,1858.82716796855,2922.59007934333,0.37810521195106,0.252644340032221,0.55109717483455
"2002",8463.01617398643,6838.10529149911,10278.147883285,7661.62183425684,5320.9670102885,11397.0002374041,1810.16344131804,1375.0334661762,2232.81276294637,0.299260459303498,0.199655654575854,0.428996565395806
"2003",7987.43485137954,6511.21394607166,10021.5232602327,6823.64780514446,4668.24875084139,10117.1938441739,1881.37733398559,1484.23667438095,2492.21041151459,0.370298097402256,0.250245773391018,0.567042412405495
"2004",8437.09077047143,6807.29669834824,10392.7438088076,5694.78868961868,3811.82039520918,8696.33216956149,1583.08299134707,1201.74374303833,2020.63336372911,0.382362064181617,0.246785832332373,0.625715467029307
"2005",8710.7120926036,6894.23469456699,10773.6633595901,6142.96791204603,4039.53047778645,9408.63569357238,935.422359650121,707.68513421981,1214.29535612791,0.201008524282398,0.122094121820916,0.351558080042262
"2006",9476.56135891253,7594.98749905768,11974.7861331806,6811.14601036312,4586.72722123156,10263.8043575531,690.020134898464,514.779815806899,915.896660312881,0.115895038828616,0.0721976811338066,0.193122879993034
"2007",9109.31159104859,7504.82473019402,11662.2499298513,7441.61871338566,5115.06867664417,10606.5980417151,637.148783673226,482.779314788148,840.330799733168,0.0903479062365609,0.0587216128450839,0.147505106669597
"2008",10019.9276369105,7933.03495950518,12815.4593240965,8609.46814226844,6126.28994278427,11893.8986354316,648.707827450843,481.507280136813,854.621260323614,0.0834180746640262,0.0541981786433357,0.129270394745414
"2009",9897.73315347154,7948.27092905871,12514.2685634772,9908.20120077329,7215.48614829935,13347.8233718739,649.611488164002,494.886769920928,869.374917816063,0.0790687476415849,0.0514525485003443,0.11805738887405
"2010",8713.52210952895,6966.16596606876,10867.4686127449,10347.9848709412,7842.73544694715,13537.4761728831,593.179531148537,439.985201829478,780.359192853937,0.0673148019539786,0.0424973263001024,0.0969774725501597
"2011",8488.59048355404,6888.41451555008,10720.7684330384,11092.0939825088,8481.80390820406,14403.679405609,728.884149508503,557.775957610713,982.058241500718,0.0808103930861926,0.0532965122800416,0.120479453328006
