"","year","fleet","age","logObs","pred","predSd"
"1",2014,"NEFSC_Spring",1,4.48528018223252,3.79052998087837,0.953375047552589
"2",2014,"NEFSC_Spring",2,8.2890848358325,5.98119143128796,0.944274188499806
"3",2014,"NEFSC_Spring",3,7.74185499722511,7.24797007820394,0.946762402699001
"4",2014,"NEFSC_Spring",4,6.73025766822866,7.08678158959714,0.950703859562021
"5",2014,"NEFSC_Spring",5,5.10848769426376,5.18389713896214,0.960450554670471
"6",2014,"NEFSC_Spring",6,3.14315177833868,4.1661170574439,0.980643925457313
"7",2015,"NEFSC_Spring",1,3.81981999337453,3.71494162744361,0.954397173935128
"8",2015,"NEFSC_Spring",2,7.27969117987892,6.00646307132739,0.94545120379588
"9",2015,"NEFSC_Spring",3,7.99554926021437,7.26513578300105,0.946826612793571
"10",2015,"NEFSC_Spring",4,6.51783226438377,7.03328486837296,0.949780196652896
"11",2015,"NEFSC_Spring",5,5.031189273044,5.37723081920278,0.957519973977421
"12",2015,"NEFSC_Spring",6,3.48909836283662,4.19914861284663,0.980287563562407
"13",2016,"NEFSC_Spring",1,4.39107928550515,3.77774704932812,0.954424586687536
"14",2016,"NEFSC_Spring",2,7.67425050016382,5.95003240052401,0.946398797623629
"15",2016,"NEFSC_Spring",3,8.22669114657721,7.307727556103,0.947651173728473
"16",2016,"NEFSC_Spring",4,7.06486158663503,7.05745542438502,0.949844424077632
"17",2016,"NEFSC_Spring",5,5.43342501622643,5.35229354564604,0.955842869507719
"18",2016,"NEFSC_Spring",6,4.43162480565121,4.26726159472915,0.979280377977622
"19",2014,"NEFSC_Fall",1,7.37647683672532,6.24135924234335,0.990833210283066
"20",2014,"NEFSC_Fall",2,7.73409066828575,6.83901803162995,0.982243215620501
"21",2014,"NEFSC_Fall",3,6.16901222706298,6.76159744523257,0.986076558287484
"22",2014,"NEFSC_Fall",4,4.78826644262462,5.85131396542272,0.989433172201168
"23",2014,"NEFSC_Fall",5,NA,4.08067070631775,1.01093299364487
"24",2015,"NEFSC_Fall",1,6.51553457525523,6.16281077645253,0.990992153865532
"25",2015,"NEFSC_Fall",2,7.58724461434344,6.87495802040928,0.98255789324143
"26",2015,"NEFSC_Fall",3,5.99784166996719,6.79587193786175,0.986803243585145
"27",2015,"NEFSC_Fall",4,3.61530287920522,5.81135263565764,0.989005147236346
"28",2015,"NEFSC_Fall",5,2.03355465890736,4.28609673652918,1.01071927584878
"29",2016,"NEFSC_Fall",1,6.77379407971826,6.2046111071289,0.991011034988754
"30",2016,"NEFSC_Fall",2,7.6420683949079,6.79976965972127,0.983080864687305
"31",2016,"NEFSC_Fall",3,6.88743317678223,6.83555528034166,0.986643604636663
"32",2016,"NEFSC_Fall",4,4.775554105209,5.85184791907007,0.990488475663146
"33",2016,"NEFSC_Fall",5,2.8205511629883,4.24683529985975,1.01002369595663
"34",2014,"MADMF_Spring",1,3.61971692537887,5.11091987367421,0.960624300034558
