"stock","model","file","metric","year","value","low","high"
"GOMcod","SAM_useCVs","tab1.csv","Catch",2000,5108,3915,6663
"GOMcod","SAM_useCVs","tab1.csv","Catch",2001,7149,5529,9244
"GOMcod","SAM_useCVs","tab1.csv","Catch",2002,7606,5814,9950
"GOMcod","SAM_useCVs","tab1.csv","Catch",2003,7333,5600,9603
"GOMcod","SAM_useCVs","tab1.csv","Catch",2004,6654,5242,8448
"GOMcod","SAM_useCVs","tab1.csv","Catch",2005,5314,4161,6787
"GOMcod","SAM_useCVs","tab1.csv","Catch",2006,4165,3281,5287
"GOMcod","SAM_useCVs","tab1.csv","Catch",2007,5622,4299,7353
"GOMcod","SAM_useCVs","tab1.csv","Catch",2008,7420,5720,9625
"GOMcod","SAM_useCVs","tab1.csv","Catch",2009,8686,6669,11314
"GOMcod","SAM_useCVs","tab1.csv","Catch",2010,8002,6139,10431
"GOMcod","SAM_useCVs","tab1.csv","Catch",2011,6899,5378,8851
"GOMcod","SAM_useCVs","tab1.csv","Catch",2012,3840,3003,4909
"GOMcod","SAM_useCVs","tab1.csv","Catch",2013,1892,1481,2417
"GOMcod","SAM_useCVs","tab1.csv","Catch",2014,1462,1107,1930
"GOMcod","SAM_useCVs","tab1.csv","Catch",2015,424,308,584
"GOMcod","SAM_useCVs","tab1.csv","Catch",2016,541,404,725
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1982,11935,7665,18586
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1983,11300,7349,17374
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1984,9054,5888,13921
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1985,7413,4818,11404
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1986,14334,9314,22060
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1987,12162,7861,18817
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1988,20553,13212,31974
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1989,5170,3349,7981
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1990,3431,2192,5369
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1991,5939,3842,9181
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1992,7058,4586,10862
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1993,5864,3746,9181
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1994,3518,2282,5423
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1995,2746,1772,4256
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1996,2624,1692,4068
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1997,4772,3069,7419
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1998,2693,1690,4292
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",1999,7816,4994,12232
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2000,6053,3805,9631
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2001,681,406,1143
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2002,4595,2918,7238
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2003,3391,2045,5621
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2004,8174,5111,13073
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2005,4131,2638,6467
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2006,6846,4350,10776
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2007,4017,2574,6268
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2008,3590,2286,5638
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2009,2552,1612,4040
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2010,1396,897,2173
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2011,966,621,1502
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2012,1477,936,2332
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2013,618,374,1021
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2014,1484,840,2620
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2015,509,263,986
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","R",2016,737,259,2102
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1982,23552,20011,27719
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1983,17974,15409,20967
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1984,14858,12695,17388
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1985,13064,11246,15176
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1986,11433,9806,13330
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1987,10750,9203,12557
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1988,11108,9416,13103
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1989,14895,12609,17595
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1990,19514,16287,23381
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1991,16670,13657,20348
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1992,10104,8471,12051
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1993,7700,6466,9171
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1994,6532,5489,7773
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1995,6614,5467,8002
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1996,7793,6361,9547
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1997,6871,5730,8239
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1998,6362,5328,7598
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",1999,6743,5582,8145
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2000,9889,8191,11940
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2001,14620,12101,17663
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2002,14006,11649,16839
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2003,10619,8931,12626
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2004,8891,7558,10458
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2005,7721,6508,9159
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2006,7113,6003,8429
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2007,9047,7553,10837
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2008,10322,8665,12296
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2009,10525,8821,12559
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2010,8976,7534,10693
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2011,5759,4886,6788
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2012,2734,2327,3212
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2013,1564,1302,1878
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2014,1195,904,1579
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2015,1273,823,1970
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","SSB",2016,2006,1188,3388
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1982,0.625,0.482,0.81
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1983,0.779,0.615,0.987
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1984,0.664,0.524,0.842
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1985,0.818,0.656,1.019
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1986,0.833,0.666,1.04
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1987,0.819,0.649,1.034
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1988,0.625,0.493,0.793
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1989,0.707,0.569,0.878
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1990,1.041,0.853,1.271
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1991,1.316,1.068,1.621
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1992,1.232,0.983,1.545
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1993,1.131,0.934,1.37
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1994,1.751,1.483,2.067
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1995,1.423,1.159,1.747
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1996,0.816,0.64,1.04
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1997,0.719,0.557,0.928
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1998,0.786,0.591,1.047
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",1999,0.511,0.369,0.707
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2000,0.392,0.288,0.532
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2001,0.446,0.338,0.588
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2002,0.489,0.374,0.641
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2003,0.608,0.47,0.786
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2004,0.698,0.548,0.889
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2005,0.739,0.584,0.934
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2006,0.733,0.576,0.933
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2007,0.724,0.57,0.92
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2008,0.876,0.702,1.093
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2009,1.026,0.835,1.26
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2010,1.092,0.9,1.325
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2011,1.731,1.464,2.047
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2012,2.019,1.734,2.35
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2013,1.566,1.282,1.913
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2014,1.563,1.086,2.249
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2015,0.305,0.153,0.607
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Fbar",2016,0.267,0.125,0.57
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1982,16551,13450,20368
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1983,16424,13502,19977
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1984,12822,10506,15648
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1985,14241,11735,17282
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1986,12093,9935,14719
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1987,11098,9061,13592
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1988,9471,7669,11697
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1989,13633,11042,16833
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1990,19068,15428,23567
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1991,21499,16844,27442
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1992,11176,8946,13961
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1993,8310,6762,10212
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1994,9591,7750,11869
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1995,7923,6380,9839
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1996,6682,5198,8589
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1997,5232,4205,6510
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1998,4576,3739,5600
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",1999,3291,2700,4012
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2000,4929,3962,6131
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2001,7145,5818,8773
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2002,7099,5758,8752
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2003,6799,5541,8341
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2004,6117,5077,7371
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2005,5318,4361,6485
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2006,4371,3601,5305
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2007,5549,4487,6863
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2008,7072,5760,8682
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2009,8195,6662,10081
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2010,7402,6019,9101
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2011,6826,5585,8342
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2012,3563,2927,4337
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2013,1709,1399,2087
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2014,1437,1157,1784
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2015,391,301,509
"GOMcod","SAM_usesCorObsAndCoupleMarginalVariances","tab1.csv","Catch",2016,595,471,751
"GOMcod","WHAM","tab1.csv","R",1982,22242.9434268661,15085.3425795961,32796.6388353649
"GOMcod","WHAM","tab1.csv","R",1983,23324.1046651389,16059.3008342431,33875.3140031077
"GOMcod","WHAM","tab1.csv","R",1984,11365.4962797176,7604.51679865784,16986.5501128321
"GOMcod","WHAM","tab1.csv","R",1985,8859.36101660473,5941.65229890086,13209.8402387254
"GOMcod","WHAM","tab1.csv","R",1986,27117.8520746353,19068.8009019022,38564.4543107294
"GOMcod","WHAM","tab1.csv","R",1987,15825.6922064498,10846.4960026967,23090.6399404025
"GOMcod","WHAM","tab1.csv","R",1988,27647.9715330878,19171.0702729801,39873.1170983083
"GOMcod","WHAM","tab1.csv","R",1989,9797.94052110686,6312.30910423435,15208.3234312386
"GOMcod","WHAM","tab1.csv","R",1990,4213.19209301998,2561.48579731,6929.95746114527
"GOMcod","WHAM","tab1.csv","R",1991,7374.58854944745,4921.46476126529,11050.4816983916
"GOMcod","WHAM","tab1.csv","R",1992,7415.61756403413,5039.04676254796,10913.0528941957
"GOMcod","WHAM","tab1.csv","R",1993,5324.39549511605,3553.3575241256,7978.14101056102
"GOMcod","WHAM","tab1.csv","R",1994,4791.89447071403,3196.26184087958,7184.09622289914
"GOMcod","WHAM","tab1.csv","R",1995,4411.74074590862,2899.81011561825,6711.97617536438
"GOMcod","WHAM","tab1.csv","R",1996,2082.67645569601,1316.14589169544,3295.63861155465
"GOMcod","WHAM","tab1.csv","R",1997,5531.40646914103,3785.37154340452,8082.81490364275
"GOMcod","WHAM","tab1.csv","R",1998,2740.52582718463,1794.76590028966,4184.65818202468
"GOMcod","WHAM","tab1.csv","R",1999,8830.80972768499,6031.0679220295,12930.2474213114
"GOMcod","WHAM","tab1.csv","R",2000,16605.794562772,11220.1660921603,24576.5000977714
"GOMcod","WHAM","tab1.csv","R",2001,730.677393482186,375.674914086927,1421.14746906519
"GOMcod","WHAM","tab1.csv","R",2002,9449.20396707865,6270.82405422003,14238.5521965598
"GOMcod","WHAM","tab1.csv","R",2003,7010.58437472847,4639.91824301799,10592.4912252805
"GOMcod","WHAM","tab1.csv","R",2004,10466.595215419,7182.13892227817,15253.0627141758
"GOMcod","WHAM","tab1.csv","R",2005,4872.2649993195,3197.51870676907,7424.18368760095
"GOMcod","WHAM","tab1.csv","R",2006,9204.46608146642,6194.68034081636,13676.604955164
"GOMcod","WHAM","tab1.csv","R",2007,4446.7358278619,2861.0627970831,6911.22877238137
"GOMcod","WHAM","tab1.csv","R",2008,5179.00881158342,3379.03395509834,7937.81081423851
"GOMcod","WHAM","tab1.csv","R",2009,6713.07000718058,4506.75426855558,9999.50435188715
"GOMcod","WHAM","tab1.csv","R",2010,2540.90230184476,1637.74126023028,3942.12728487541
"GOMcod","WHAM","tab1.csv","R",2011,830.842805354928,511.273527121082,1350.15746091342
"GOMcod","WHAM","tab1.csv","R",2012,2451.15717600516,1678.79968335109,3578.8495560641
"GOMcod","WHAM","tab1.csv","R",2013,785.083635154384,481.318621746091,1280.55779755882
"GOMcod","WHAM","tab1.csv","R",2014,2053.19164624512,1245.38253965255,3384.98076051945
"GOMcod","WHAM","tab1.csv","R",2015,1159.63690137215,620.340215958982,2167.7745669691
"GOMcod","WHAM","tab1.csv","R",2016,344.211586296911,123.717949497712,957.675233238708
"GOMcod","WHAM","tab1.csv","SSB",1982,26208.7557068431,21164.3337133805,32455.4925755452
"GOMcod","WHAM","tab1.csv","SSB",1983,22097.2625289246,18029.2239494288,27083.1962951841
"GOMcod","WHAM","tab1.csv","SSB",1984,19570.4014070605,15880.3055029929,24117.9624133361
"GOMcod","WHAM","tab1.csv","SSB",1985,17385.0460082183,14207.6149993038,21273.0866315478
"GOMcod","WHAM","tab1.csv","SSB",1986,15613.4411840702,12668.2695790765,19243.3184411435
"GOMcod","WHAM","tab1.csv","SSB",1987,14957.9472866039,12073.6881346964,18531.2213246467
"GOMcod","WHAM","tab1.csv","SSB",1988,16138.3253850373,12848.8566349557,20269.9394687609
"GOMcod","WHAM","tab1.csv","SSB",1989,22821.6285197658,18139.408050262,28712.4434739569
"GOMcod","WHAM","tab1.csv","SSB",1990,26497.755481221,21306.8756238844,32953.2615638638
"GOMcod","WHAM","tab1.csv","SSB",1991,23611.9493344645,19299.244589517,28888.3924335647
"GOMcod","WHAM","tab1.csv","SSB",1992,13927.4221010205,11457.4968908989,16929.7961175163
"GOMcod","WHAM","tab1.csv","SSB",1993,11788.1990906632,9628.25178807107,14432.6966992367
"GOMcod","WHAM","tab1.csv","SSB",1994,10106.8920564403,8194.95524307797,12464.8962697897
"GOMcod","WHAM","tab1.csv","SSB",1995,11439.0819022051,9158.31578227188,14287.8448260817
"GOMcod","WHAM","tab1.csv","SSB",1996,11835.1326367138,9520.1305561726,14713.0718115825
"GOMcod","WHAM","tab1.csv","SSB",1997,8692.51048933488,7028.05679782627,10751.1565117924
"GOMcod","WHAM","tab1.csv","SSB",1998,7923.99414053591,6334.58615174497,9912.19972940948
"GOMcod","WHAM","tab1.csv","SSB",1999,8245.99635247922,6429.4984441313,10575.7014230505
"GOMcod","WHAM","tab1.csv","SSB",2000,14814.1266653574,11647.135011284,18842.2602334941
"GOMcod","WHAM","tab1.csv","SSB",2001,21418.7546292012,16767.8761663592,27359.6396654173
"GOMcod","WHAM","tab1.csv","SSB",2002,18573.9855680709,14523.2499473651,23754.5274737557
"GOMcod","WHAM","tab1.csv","SSB",2003,13449.8055350391,10744.0834914596,16836.9195077609
"GOMcod","WHAM","tab1.csv","SSB",2004,11493.4771076043,9192.76631947633,14369.996085199
"GOMcod","WHAM","tab1.csv","SSB",2005,10806.9951915488,8571.06722984923,13626.2080249969
"GOMcod","WHAM","tab1.csv","SSB",2006,10498.2753463886,8196.20941373029,13446.921581086
"GOMcod","WHAM","tab1.csv","SSB",2007,14779.1792001362,11477.8853990183,19029.9981430743
"GOMcod","WHAM","tab1.csv","SSB",2008,15066.2724207905,11921.3079799185,19040.9110342459
"GOMcod","WHAM","tab1.csv","SSB",2009,13134.9599800052,10615.9827988913,16251.644048854
"GOMcod","WHAM","tab1.csv","SSB",2010,11999.9692046109,9769.74067936862,14739.3124994302
"GOMcod","WHAM","tab1.csv","SSB",2011,8530.01932542483,7026.92124813419,10354.6385568845
"GOMcod","WHAM","tab1.csv","SSB",2012,3870.46077489735,3184.35759120731,4704.39207310863
"GOMcod","WHAM","tab1.csv","SSB",2013,2808.24158419874,2199.09634336393,3586.11882513506
"GOMcod","WHAM","tab1.csv","SSB",2014,2506.7685044142,1748.16265148987,3594.567318646
"GOMcod","WHAM","tab1.csv","SSB",2015,3362.3430756357,2032.73401966747,5561.64793273088
"GOMcod","WHAM","tab1.csv","SSB",2016,6179.90335373293,3540.15447155739,10788.0053733018
"GOMcod","WHAM","tab1.csv","Fbar",1982,1.19668493213184,0.912598612487852,1.56920557098747
"GOMcod","WHAM","tab1.csv","Fbar",1983,1.44730839767237,1.12580186567848,1.86063077512362
"GOMcod","WHAM","tab1.csv","Fbar",1984,1.21863224170216,0.933858927385566,1.59024505411501
"GOMcod","WHAM","tab1.csv","Fbar",1985,1.56908505559855,1.21300643429874,2.02969072717741
"GOMcod","WHAM","tab1.csv","Fbar",1986,1.52891412594588,1.18214873112918,1.97739788823697
"GOMcod","WHAM","tab1.csv","Fbar",1987,1.57356550705094,1.1942353092193,2.07338401893273
"GOMcod","WHAM","tab1.csv","Fbar",1988,1.32686795468564,0.989229117735108,1.77974802561674
"GOMcod","WHAM","tab1.csv","Fbar",1989,1.22030539860584,0.90421559628284,1.64689181649633
"GOMcod","WHAM","tab1.csv","Fbar",1990,1.42942206849568,1.08569598406883,1.88197016465426
"GOMcod","WHAM","tab1.csv","Fbar",1991,1.4903249697495,1.15170109168736,1.92851125304113
"GOMcod","WHAM","tab1.csv","Fbar",1992,1.51455113657185,1.18208012203571,1.94053271223334
"GOMcod","WHAM","tab1.csv","Fbar",1993,1.65164562992947,1.28171984881973,2.12833817731474
"GOMcod","WHAM","tab1.csv","Fbar",1994,1.85076609156609,1.41325924084775,2.4237132344071
"GOMcod","WHAM","tab1.csv","Fbar",1995,1.31031325794202,0.981153025926049,1.74990117603535
"GOMcod","WHAM","tab1.csv","Fbar",1996,1.16688442850191,0.873994657328584,1.55792630774437
"GOMcod","WHAM","tab1.csv","Fbar",1997,1.14216395633813,0.863224762075195,1.51123850991236
"GOMcod","WHAM","tab1.csv","Fbar",1998,1.01504574699711,0.756903015615016,1.36122838361232
"GOMcod","WHAM","tab1.csv","Fbar",1999,0.623567732686313,0.44825174225571,0.867451658505173
"GOMcod","WHAM","tab1.csv","Fbar",2000,0.702224578969058,0.516189928425508,0.955306045610754
"GOMcod","WHAM","tab1.csv","Fbar",2001,0.625345401302094,0.458319373986257,0.853240978072645
"GOMcod","WHAM","tab1.csv","Fbar",2002,0.494257111615487,0.358277110395696,0.681846775287095
"GOMcod","WHAM","tab1.csv","Fbar",2003,0.688911552468406,0.507332108114496,0.935480170747088
"GOMcod","WHAM","tab1.csv","Fbar",2004,0.77425733963359,0.574194873399311,1.04402608896091
"GOMcod","WHAM","tab1.csv","Fbar",2005,0.75290773776926,0.553066193226318,1.02495879975231
"GOMcod","WHAM","tab1.csv","Fbar",2006,0.668967380879322,0.480490514105725,0.931376049147288
"GOMcod","WHAM","tab1.csv","Fbar",2007,0.628114392857073,0.447675683883794,0.881280142561013
"GOMcod","WHAM","tab1.csv","Fbar",2008,0.883028536699783,0.645185262618957,1.20855115856338
"GOMcod","WHAM","tab1.csv","Fbar",2009,1.16715947418183,0.880087247729304,1.54787067042178
"GOMcod","WHAM","tab1.csv","Fbar",2010,1.02862840409101,0.787863630212556,1.34296895189508
"GOMcod","WHAM","tab1.csv","Fbar",2011,1.33444704635726,1.030908168036,1.72735940478982
"GOMcod","WHAM","tab1.csv","Fbar",2012,1.74640388505492,1.36546189729007,2.23362258279624
"GOMcod","WHAM","tab1.csv","Fbar",2013,1.29291664532515,0.95528239065877,1.7498840846486
"GOMcod","WHAM","tab1.csv","Fbar",2014,1.26505253689751,0.802890983333344,1.99324435612248
"GOMcod","WHAM","tab1.csv","Fbar",2015,0.154966322008909,0.0879548059425962,0.273032959365996
"GOMcod","WHAM","tab1.csv","Fbar",2016,0.15936094270335,0.0867245473671511,0.292834160918545
"GOMcod","WHAM","tab1.csv","Catch",1982,16606.1862144536,13705.2821019133,20121.1050264051
"GOMcod","WHAM","tab1.csv","Catch",1983,15574.8652380776,12896.2434876282,18809.851676342
"GOMcod","WHAM","tab1.csv","Catch",1984,12295.9436419297,10176.2437612753,14857.1745717069
"GOMcod","WHAM","tab1.csv","Catch",1985,14274.4070924895,11815.9312859404,17244.4044325615
"GOMcod","WHAM","tab1.csv","Catch",1986,11610.8523387975,9626.14977747669,14004.7573692227
"GOMcod","WHAM","tab1.csv","Catch",1987,11462.8680556399,9493.58073562344,13840.6516698129
"GOMcod","WHAM","tab1.csv","Catch",1988,10052.0281534289,8309.97539911029,12159.2742630917
"GOMcod","WHAM","tab1.csv","Catch",1989,13173.1905675179,10875.6751264437,15956.0622867639
"GOMcod","WHAM","tab1.csv","Catch",1990,18612.199233557,15395.2208129292,22501.3960188669
"GOMcod","WHAM","tab1.csv","Catch",1991,20527.6160188842,16977.7978935196,24819.6510561356
