"Year","Index","Age","logObs","Pred"
2014,1,"1",9.68011300032639,12.6354574976866
2014,1,"2",7.8576077304075,9.8346485541641
2014,1,"3",4.48786624674669,10.3230164218588
2014,1,"4",8.71103822703261,11.5980939705783
2014,1,"5",2.62598194280877,7.83206545584365
2014,1,"6",2.94250440037261,6.9962464870202
2014,1,"7",0.765727052299854,7.17927475542988
2014,1,"8",3.15426135776798,6.59759447814077
2014,2,"1",10.06740441877,13.0494470779189
2014,2,"2",5.28522174201901,10.0969524043099
2014,2,"3",7.46450129345392,10.56678973984
2014,2,"4",7.3003002322281,11.8411446064653
2014,2,"5",4.67571619852734,8.0750880913078
2014,2,"6",2.99175818007668,7.23926802248375
2014,3,"1",9.79875030362389,12.6549932404236
2014,3,"2",5.91714140293593,10.0254504919404
2014,3,"3",6.92292699043792,10.4952878274705
2014,3,"4",6.41680883123616,11.7696426940958
2014,3,"5",2.4214835063572,8.00358617893829
2014,3,"6",2.47117712819016,7.16776611011424
2014,3,"7",-0.887207298048877,7.35079437852391
2014,3,"8",1.2951817866625,6.76911410123481
2015,1,"1",8.81932775451756,9.36885336318786
2015,1,"2",12.3147485425799,12.8221520245877
2015,1,"3",5.1098077536763,9.64368875963586
2015,1,"4",6.3942146861358,10.0891699146594
2015,1,"5",6.97673093939805,11.3153105985694
2015,1,"6",4.59708389966295,7.50057199860678
2015,1,"8",1.92597365073529,6.79523493109546
2015,2,"1",6.34328294475579,9.7828429434202
2015,2,"2",9.31714007890523,13.0844558747335
2015,2,"3",7.52770542818532,9.88746207761709
2015,2,"4",4.24474231919174,10.3322205505463
2015,2,"5",7.52300882489395,11.5583332340335
2015,2,"6",3.49620433517558,7.74359353407033
2016,1,"1",8.47686533133645,9.47503187101615
2016,1,"2",8.85606199753141,9.55587816411841
2016,1,"3",9.43777296116924,12.6327753465362
2016,1,"4",6.46507538460969,9.416219684555
2016,1,"5",4.47167885711541,9.82252087578931
2016,1,"6",8.82575187429162,11.0099581494807
2016,1,"7",0.634092946947616,7.16658226805809
2016,1,"8",3.09468576437738,6.2821793278998
2016,2,"1",8.66058568698259,9.88902145124849
2016,2,"2",7.3974802958117,9.81818201426423
2016,2,"3",10.6153450710002,12.8765486645174
2016,2,"4",4.73413105587219,9.65927032044196
2016,2,"5",5.05682167770441,10.0655435112535
2016,2,"6",8.32689023243319,11.2529796849442
2016,3,"1",5.85859125329921,9.49456761375322
2016,3,"2",7.21982866679213,9.74668010189472
2016,3,"3",12.6683921605841,12.8050467521479
2016,3,"4",5.25812368973913,9.58776840807245
2016,3,"5",5.85058620769501,9.99404159888395
2016,3,"6",8.0423503000985,11.1814777725747
2016,3,"7",1.68710781168261,7.33810189115213
