"","Estimate","Std. Error"
"mean_rec_pars",13.0361916182984,0.165372791842997
"logit_q",-6.73538200892088,0.0915897266789743
"log_F1",-1.02857221478105,0.171555171787189
"F_devs",0.338384137209148,0.187431451446895
"F_devs",-0.0718461127413448,0.188455070549732
"F_devs",0.12744263534131,0.19006890611914
"F_devs",0.0584945375201708,0.18294746539014
"F_devs",-0.0945159211527706,0.176399350344822
"F_devs",-0.371634563206436,0.176060602894174
"F_devs",0.220479559090064,0.184452088281088
"F_devs",-0.0241126131758579,0.17789575787971
"F_devs",0.0128053523333905,0.17783720659346
"F_devs",-0.273677946343961,0.175854205949125
"F_devs",0.147410833551495,0.182877280580413
"F_devs",0.0396991523191803,0.181267637974885
"F_devs",-0.213848129493057,0.181732789316379
"F_devs",0.246426874935133,0.180609098006587
"F_devs",0.0548126488998931,0.179991288191458
"F_devs",-0.101459220596803,0.187679717188255
"F_devs",-0.404080540750966,0.185689812724523
"F_devs",-0.0514529859186802,0.189298891704562
"F_devs",0.125212962804399,0.186827508179781
"F_devs",0.468731614003611,0.182575054377429
"F_devs",-0.065957660714332,0.177363741053592
"F_devs",-1.22508392280332,0.169679661927572
"F_devs",-0.0135717787925965,0.175124363915129
"F_devs",0.10674035098301,0.173072062254048
"F_devs",1.02452881792975,0.176867988285835
"F_devs",-0.424078445285359,0.16944963685022
"F_devs",0.236883398602542,0.176945712105075
"F_devs",-0.149367860610944,0.178344213886491
"F_devs",-0.0361328169486121,0.185889370785439
"log_N1_pars",12.0731855961017,0.280494030761287
"log_N1_pars",13.2600073394285,0.233004548619115
"log_N1_pars",12.6277299158724,0.230922084558689
"log_N1_pars",11.1790815621449,0.245805522518765
"log_N1_pars",10.8428427638544,0.25871602142813
"log_N1_pars",11.4503460172371,0.262891332756093
"log_N1_pars",10.5731511732632,0.246569943631459
"log_N1_pars",10.1018440852416,0.18147512434429
"log_N1_pars",10.2300106432751,0.314620541476321
"log_N1_pars",10.4885123019109,0.340948306987955
"log_N1_pars",10.7060997809377,0.164393457385319
"log_NAA_sigma",-0.355429477270765,0.148246337538232
"log_NAA_sigma",-1.0510394521704,0.0715007805668057
"logit_selpars",1.74283108234613,0.889847844220028
"logit_selpars",2.00186302389751,1.08542573144499
"logit_selpars",2.27518398001478,1.29238914765272
"logit_selpars",3.13857804235033,2.49309066472447
"logit_selpars",-1.55423753659727,0.161024236087207
"logit_selpars",-2.63554356638055,0.23742732560771
"catch_paa_pars",-1.01896981834228,0.0840536278374071
"index_paa_pars",-0.959561357259371,0.0996517334257682
"log_NAA",11.8351710389601,0.254634643954295
"log_NAA",12.99179307643,0.236614866869246
"log_NAA",12.2206359781567,0.238799837551974
"log_NAA",13.700309275949,0.219016859119861
"log_NAA",13.7203453754277,0.218817220779103
"log_NAA",13.3791364751377,0.233620925372181
"log_NAA",13.7711928570751,0.276596286474922
"log_NAA",12.199592488996,0.24336032962953
"log_NAA",12.1969642403781,0.243856445509659
"log_NAA",13.3792488881758,0.219191787910089
"log_NAA",12.9510089905337,0.238008975537661
"log_NAA",13.5462682067695,0.226265685357272
"log_NAA",13.5515049200759,0.236348471620976
"log_NAA",12.8772075560219,0.233030557945536
"log_NAA",14.125806195272,0.215790722061649
"log_NAA",14.3720269720906,0.225616704019371
"log_NAA",13.4756516275017,0.239191045947529
"log_NAA",13.2288650037989,0.24372761639524
"log_NAA",13.6639810492734,0.245456581101768
"log_NAA",13.2309817477392,0.239740957430203
"log_NAA",12.8788754783086,0.240853732096344
"log_NAA",13.1093211573977,0.245122056495727
"log_NAA",12.8088705750013,0.23951721230426
"log_NAA",13.2987460593224,0.242686603745032
"log_NAA",12.9201094474293,0.249901079616649
"log_NAA",13.0710388119514,0.23447035702975
"log_NAA",11.7612039878995,0.26185249566119
"log_NAA",12.0318323662514,0.266010758038512
"log_NAA",12.1544749666066,0.301053648682552
"log_NAA",12.3021047851686,0.219592623805745
"log_NAA",11.9382335073912,0.224028722412608
"log_NAA",12.6593068560195,0.211696226322371
"log_NAA",12.3235265060542,0.222172158190804
"log_NAA",13.4125224620494,0.207593376375296
"log_NAA",13.7260656502913,0.203498812103088
"log_NAA",13.1268880494045,0.246810831466015
"log_NAA",13.4271597286104,0.210511990275709
"log_NAA",11.8510523782612,0.228180181288579
"log_NAA",11.795524080946,0.227466692362454
"log_NAA",13.6590046057103,0.197427214613157
"log_NAA",12.5386139503009,0.224145790459609
"log_NAA",13.6435032594188,0.215379904287148
"log_NAA",12.7494569056787,0.217031338026783
"log_NAA",12.754428569064,0.22526898007712
"log_NAA",14.3144306149393,0.203376306196082
"log_NAA",13.9009682930427,0.21360497742011
"log_NAA",12.8613346390465,0.229405426031568
"log_NAA",13.7079307867753,0.215692691510236
"log_NAA",12.8713637151658,0.223921758704332
"log_NAA",13.0719439496262,0.216955861011108
"log_NAA",13.0023950572556,0.225936222587231
"log_NAA",12.6994773987092,0.226543724337357
"log_NAA",12.7355185185866,0.22715721155236
"log_NAA",13.1911009200843,0.217548039878926
"log_NAA",12.4551310510896,0.228344676945105
"log_NAA",12.8574045394899,0.218646934448295
"log_NAA",12.0838328244172,0.242878746033318
"log_NAA",12.0074656415723,0.278541257688818
"log_NAA",13.0021328792489,0.189812366246075
"log_NAA",12.4625366984029,0.208703607284439
"log_NAA",11.6842989741127,0.214580389771128
"log_NAA",12.4680117418165,0.208506275131801
"log_NAA",11.8953880987216,0.221520608611368
"log_NAA",13.0839943555398,0.214008035456651
"log_NAA",13.2751050932383,0.231707893067334
"log_NAA",12.6760411585911,0.214426751448285
