"Year","Index","Age","logObs","Pred"
2014,1,"1",5.79524023857782,6.05197009055693
2014,1,"2",5.1753321068836,5.916542573193
2014,1,"3",5.62680386112568,6.44449451671669
2014,1,"4",5.11717715569011,6.23990490835634
2014,1,"5",4.88198424974667,5.899780438667
2014,1,"6",4.42999960288678,5.21748198938886
2014,1,"7",4.04223399518629,5.44223746940306
2014,2,"2",4.32994673915466,5.81556128803741
2014,2,"3",5.74860632721036,7.60499123301347
2014,2,"4",5.90729654806701,7.66800275463143
2014,2,"5",5.70964061353843,7.3422032222523
2014,2,"6",4.6626529414014,6.66411672765344
2014,2,"7",4.6626529414014,6.89379854811685
2014,3,"1",0.886503331666086,1.96529536576473
2014,3,"2",0.800613501452772,1.03799930304857
2014,3,"3",0.327915849205882,1.28998017540155
2014,3,"4",-0.599224930757741,1.06444725022948
2014,3,"5",-1.31072121599935,0.729857341266905
2014,3,"6",-1.89850782749407,0.050877386762201
2014,3,"7",-1.66211907472808,0.277241627361138
2015,1,"1",5.48188334419608,6.14082860096083
2015,1,"2",5.26910249713391,7.22470182210325
2015,1,"3",4.92849787325764,6.12321562193272
2015,1,"4",4.34504984270777,6.1706550895159
2015,1,"5",4.02659625498208,5.86190086863255
2015,1,"6",3.36854025084056,5.51012787726278
2015,1,"7",4.23535104182815,5.65033409556357
2015,2,"2",6.57713440718656,7.12592888694766
2015,2,"3",5.56379322728255,7.2899776882295
2015,2,"4",5.42422282582886,7.60843863579099
2015,2,"5",4.40599218423749,7.31443045221785
2015,2,"6",3.87047397584861,6.96605991552736
2015,2,"7",3.66283452286523,7.11015877427737
2015,3,"1",0.886803577977807,2.05424360116863
2015,3,"2",1.15579372457638,2.34652661029216
2015,3,"3",0.818692160457887,0.969745505617579
2015,3,"4",0.0187153933342216,0.996811714722367
2015,3,"5",-2.30367220068154,0.693662237899121
2015,3,"6",-2.30367220068154,0.345072824636116
2015,3,"7",-2.30367220068154,0.486715520188322
2016,1,"1",6.55792145229055,5.94715252320032
2016,1,"2",7.4345717363808,7.31527750597421
2016,1,"3",6.67175663070738,7.43726885293828
2016,1,"4",4.6148445198467,5.86276475394781
2016,1,"5",5.02360427848434,5.81134392513044
2016,1,"6",4.18937878850021,5.49124019460636
2016,1,"7",4.73592220603256,5.91322471843802
2016,2,"2",3.61091781318476,7.21832447081862
2016,2,"3",6.99850961521864,8.60919401923507
2016,2,"4",6.09807411587409,7.3085300502229
2016,2,"5",5.11799384355448,7.27220230871574
2016,2,"6",3.21887606246817,6.95483393287094
2016,2,"7",4.17438733820333,7.37985919715181
2016,3,"1",1.94448058857762,1.8606414650748
2016,3,"2",1.49962308794475,2.43740561082978
2016,3,"3",0.936093327797785,2.28465925328981
2016,3,"4",-0.261364814783759,0.690251670820948
2016,3,"5",-1.66073101945325,0.644493427730343
2016,3,"6",-2.99573224555399,0.327462091979701
2016,3,"7",-2.20727488518972,0.750741109729433
