"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1981",137002.019774386,98570.7278230396,185471.523060903,192799.71757015,110938.157428193,388574.087478885,14629.9944557747,11290.5327237252,19063.0098959312,0.0473763547460977,0.0258627028497002,0.0797900573793849
"1982",101431.457263267,73105.5885417565,138193.996005462,224032.289736045,128743.986396357,449799.145917434,15995.9929419862,13786.5909840525,18703.3469609664,0.075524522019409,0.0437797438998859,0.123515768301018
"1983",110681.198276284,80765.719259806,151495.958144602,181207.068654957,105540.023532136,350709.683408397,13815.5922611004,12089.2395960508,15897.5883113016,0.115569348215307,0.0666366508813891,0.191450659275267
"1984",68283.8150256572,51909.0169618022,94392.3585159837,140469.823537917,81162.1974981683,263187.446780848,14321.4080075656,12595.5131778499,16630.3579191545,0.163734348802026,0.0947870349853554,0.271423741469074
"1985",68845.8849601843,49706.8285373356,92393.0793263322,75331.0049281028,42771.9582571959,135396.582249012,11657.9129700938,10352.7795948736,13324.9141996846,0.209187566997578,0.121149168627316,0.347629752035349
"1986",69200.6976638184,50786.8331794773,95911.3727328501,87220.215188886,47562.5645258468,160873.660411117,10847.9301226861,9741.97840981287,12431.3567570983,0.238449474865604,0.13243300142351,0.409959696467006
"1987",66159.2170783809,46900.324871948,94393.7348442345,67241.3907230414,36542.0520399354,122811.876971883,8662.59290191105,7498.82701277212,9900.54980212389,0.250675586266383,0.137382865542504,0.442188654224387
"1988",70438.4268824932,48792.3506156887,100803.517310411,56385.7592534968,30397.7592305962,102695.886387686,7571.70576769287,6636.61317067605,8678.01926019979,0.248673517985974,0.137602833765393,0.426882435153066
"1989",70980.1755593897,47882.6299993915,108572.907016832,60670.530887915,32139.5719124555,110819.508672214,7325.36564881242,6465.37078109466,8407.92189688829,0.229583477622007,0.134241572634639,0.403163738878535
"1990",57298.5247012459,37411.3923524652,87065.1679276202,53742.2977074457,27817.3229217434,97792.0642518123,7013.79512557541,6051.69310979079,8106.03186934631,0.197730057148353,0.114573078231305,0.354772709615389
"1991",63170.0406299445,41462.7913980818,99482.7677316078,56551.1267960208,28292.2507542443,103195.101839313,5974.88494550113,5181.54873365446,6873.81140688364,0.154424698875342,0.0872456529985002,0.283572603635444
"1992",82065.2485620753,51716.0137057864,129830.564077452,62616.0380087402,30438.8894033192,113266.999612564,4563.05343842926,4046.27996098717,5119.61945169312,0.112073628282425,0.0642303328307265,0.206448202042292
"1993",104063.09745592,65532.9445303054,162544.333745893,57083.4630430394,29118.6827892158,101710.827225012,3608.76291836368,3167.04945064593,4117.15251471784,0.0819704422228182,0.0450196505675941,0.150369454162436
"1994",91508.2081749969,58008.338044233,139197.945450019,65655.2227765144,34275.7226840283,114182.384567718,3622.86833812299,3143.86546687658,4231.34733366468,0.0614077718770918,0.0339927587440453,0.11177482184815
"1995",84376.3787765895,55114.5832262874,127397.681253904,86861.424502943,45061.7564741674,149597.45442566,3620.98940890782,3190.20205951397,4112.82809333394,0.0499977667665476,0.0297152553450406,0.0883659175590966
"1996",97632.2331890873,64868.0295237452,154843.924058688,79411.3356888665,43816.5993241124,130326.075516269,3543.18888619514,3117.30419044639,4045.10594607351,0.0457598305414296,0.0278264889146071,0.0770318432196806
"1997",127567.864516935,83858.3372616223,198111.91617899,96696.794551045,53897.3949650649,156786.960910812,3766.11579269193,3234.73279997972,4344.03823305138,0.0450424384299735,0.0281047909497017,0.0753647478649104
"1998",129225.103140048,82947.4286351726,209427.905672082,93702.5808130747,53837.4753118541,150616.94854136,3709.34347855041,3216.25381224152,4188.23202330233,0.0475041472277812,0.0297304707929055,0.0785400704275939
"1999",105615.265623536,65884.4667873564,167752.63018089,99173.5785346773,57382.7423073473,156540.30549214,4174.76746084031,3616.98567009982,4788.65872601387,0.050552659181278,0.0313694278633029,0.0845459325373184
"2000",80071.3439724575,50231.2321034925,125054.420609559,109539.734044336,64414.217685279,172721.666531271,4954.33957575509,4324.27040535501,5692.96745648469,0.0499187966874379,0.0306102743743245,0.0833198489882183
"2001",69095.9075010233,43855.8537389083,110612.885356291,126664.629407689,74541.5430555251,199308.442825732,4386.47070442066,3860.86484657568,4943.16813334558,0.0438319800555439,0.0263957266152784,0.0726740711198426
"2002",50194.4624172593,32432.9656393575,77308.8370504706,121479.7754426,72068.2505798513,191839.951550431,3102.62467073574,2804.11828024346,3475.30820187251,0.0365555671840754,0.0225223991546547,0.0612337100619713
"2003",53801.4201756358,35942.1108287001,86199.7278341231,119989.860563391,71721.677170405,190139.726313264,2565.17690845126,2261.03356570943,2889.9710656272,0.0322679762528797,0.0198911156463905,0.0539678416069046
"2004",91262.3903118488,58802.4877168998,147845.870503644,118355.550709682,70569.5124522202,187646.54811467,2082.63186223055,1868.51692996991,2356.49868324791,0.0334933296266592,0.0205341366021372,0.0551405328995268
"2005",120957.176148762,74953.9428352819,195545.100686298,113945.950538817,68082.6145675061,181168.529274547,1998.00151930037,1792.54938807231,2227.44977462261,0.0375796893396321,0.0226372339901588,0.0612366583096537
"2006",92836.8121448956,58076.8654101024,146553.990181179,109022.496887828,66247.9190442177,172960.224193693,2063.45961548456,1818.44723401762,2356.64713449717,0.0358981735668428,0.0210981959759833,0.05758176703675
"2007",81461.7033528676,51205.4064134774,130897.953911668,129095.201283089,79318.1534153746,205394.996401799,1738.97984549389,1544.38573530016,2003.54134815284,0.0247981034383833,0.0146970835367644,0.0392126813607998
"2008",89848.0646806378,56987.7006892064,146906.03996584,114357.326320837,70716.8272692394,180795.19208392,985.562792313533,886.124980382152,1101.965936265,0.0129933838224005,0.00799285110590648,0.020527748024146
"2009",91900.92320802,59158.351999247,153149.860816935,103578.316895656,63958.7661858057,166150.587106475,568.43124961326,511.942049203163,630.274120387151,0.00705486467270946,0.00438421426377894,0.0110054653171978
"2010",96234.9591359796,62178.4536640566,158532.835045574,112043.719953822,69219.7949417873,178416.027675175,466.647646156257,413.361182328512,522.522298999779,0.00521959710113408,0.00328695793603624,0.008409769219212
"2011",66698.8188378433,41601.6741396791,110748.614818667,126207.92704524,78909.781164253,202854.543850177,517.687222179825,465.140394524279,576.34383962209,0.00581540948368315,0.00360649515662315,0.00915001994397299
"2012",57839.4224030709,35562.6638205461,89637.5272471,126071.415065976,79019.5589226052,200523.700034495,694.226004343114,619.169356825757,774.902326629859,0.00783216534724353,0.00465946525809942,0.0121892440927485
"2013",45912.6010137708,28449.2421076394,75655.5369133336,125936.736252313,80434.5522935331,199245.028516375,861.457035976246,754.312592092903,976.473435469701,0.00996658146466854,0.00566887829069349,0.0154665834981492
"2014",108868.204506689,62754.634635779,180963.369187295,113607.205110123,73066.5825313318,177961.512232879,772.899835454827,687.356942948595,868.313006974015,0.00996861856577316,0.00581339044022969,0.0158133772186389
"2015",97097.5892677787,54663.9596542626,168942.060457658,111877.107235317,70675.1461160113,175872.566258815,762.290169893315,666.876831728139,861.910634430111,0.00851362558191215,0.00528336366329551,0.0137144438192621
"2016",117325.363286362,60093.2017796469,221713.577030805,109218.832836462,69564.5917334128,170307.850023425,627.578396445429,508.46171554102,782.479839093955,0.00675325811597481,0.00394737064441756,0.0116866891991881
