"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1981",76619.5464617551,59392.9972123925,98045.8376970995,41366.8449506144,25466.0017650284,70338.0370791699,10859.0567669081,7894.68870054332,14607.0564902095,0.3223965,0.1970341375,0.4944347125
"1982",64775.3674406931,50880.3541048143,81664.7026764721,49440.2522485864,30412.3512339889,84853.0085038044,12640.6696089609,10220.5318100263,15650.8440756242,0.33933975,0.226621475,0.4714155125
"1983",74567.5436043713,58839.7502076516,97221.7309472446,40460.3093961854,25908.8211884829,66844.8338669637,12052.3237011286,9865.98495156235,14787.0813800321,0.40769425,0.2779976625,0.5562145
"1984",46165.6427787205,35349.1127260958,59831.3901684259,33516.6520495063,21957.822620033,53243.7804563177,13886.4850165911,11757.1321950705,16725.9885226258,0.5328595,0.378705375,0.7140602875
"1985",46201.435974468,36018.4833852521,60192.4171845922,21270.9656226234,14856.2144680227,31663.4465468028,12154.8460753824,10011.0910800606,15075.394713304,0.640712,0.4658969125,0.85104865
"1986",43827.0838071463,33867.1996775342,56053.1972816553,20993.5802838046,13603.1441088599,33395.476171245,10690.3315425191,8997.68859040984,12858.6986622887,0.6714315,0.4955849,0.885244575
"1987",39408.8348885365,30455.343832793,50531.7073234125,15809.2397946221,10381.5331419925,25081.3333523535,8493.13649115879,6996.72457936857,10450.3227677105,0.6709495,0.4897261875,0.8858699375
"1988",37396.2256012959,28595.3272554704,47542.807039927,13021.2202123853,8621.16621280301,20560.1546876626,7439.49015606285,6131.8116598919,9001.03296652248,0.68371275,0.4943942125,0.908047975
"1989",33427.9392628744,25267.0064131575,43351.3185437882,12774.2171746872,8130.97056598747,20625.8171836429,7045.33719562688,5780.72275088552,8581.79593204513,0.68153425,0.4846961375,0.9098103625
"1990",22242.7971948082,16893.8588640768,28890.3642515708,11102.7577276876,7222.10274884371,17734.1110739991,6472.36700119905,5363.62694889149,7935.91015971423,0.6427425,0.4502883,0.8641736625
"1991",20339.3992642396,15496.9620246029,27014.1186181999,10712.3204233051,6801.69287678157,17443.1479389672,5671.91800139634,4574.6959908833,6967.51509088393,0.599904,0.4099970625,0.82111705
"1992",23918.2135232861,17866.5831736396,32744.9924551192,10431.7295054439,6334.07496842417,17639.403426961,4677.58200301354,3861.94743602055,5568.24186108703,0.55218225,0.3583339125,0.7930920375
"1993",28635.7777776293,21368.851578098,40623.9307176214,8753.43752612866,5275.87613702684,14897.2942514591,3794.77899251217,3094.66452746515,4624.30879619623,0.46693625,0.2876779,0.710489225
"1994",26776.9950128189,19684.2511366877,37765.9166763151,9568.48534779741,5667.88999731707,16528.2748185645,3639.65768745811,2950.64445373435,4465.56486498655,0.362917,0.21613685,0.5813064375
"1995",26342.9077676857,19072.1895948873,37766.4788400366,12356.5338504452,7245.67170028959,21518.990919844,3599.40611556983,2910.7994883121,4486.87430711209,0.30045675,0.1745965375,0.4982713125
"1996",29484.1817909504,21508.4818874501,42709.5886536774,12188.590648531,7511.05049554498,20371.3706005063,3718.6358901477,3069.62267947408,4561.76667788494,0.28485925,0.162728875,0.47913515
"1997",36978.6874454907,26819.437321047,53566.4228974548,14424.9221968325,8437.40578081061,25113.1323287721,4178.19411822882,3438.91414123408,5165.65343404776,0.27868225,0.1559965125,0.4689732
"1998",33494.9778130274,24362.9334530385,48826.9300470111,14804.562141031,8760.16180250491,25631.84407174,3596.41944411409,2938.515143138,4334.75688527976,0.24300525,0.133785225,0.4082576625
"1999",26247.7189218183,19233.3758300078,36803.3144719615,16157.875614804,9523.61248574851,27644.4001705219,3368.27186633026,2754.00154022199,4106.38976074165,0.20569525,0.11628338875,0.34691625
"2000",19881.7306195551,14388.3056850015,28194.4371466519,18736.7286642044,11184.0144868693,31634.8889760502,4097.03404641213,3390.80132523767,4960.25325675561,0.2147605,0.12440746,0.3568387125
"2001",17947.2136635072,12566.2362116176,26580.4387838535,20806.3443158802,12162.3170588178,35439.7828781711,4793.34402917404,3960.3020533903,5733.77858137688,0.26504075,0.1547301375,0.445398325
