"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1964",305987.470988503,201733.691219547,447855.508604085,215561.149082867,175007.799716858,265393.504723441,163988.694845006,99844.0835947071,280012.6109329,0.444773412368394,0.347762561061397,0.574428427448352
"1965",14989.8011950895,10204.3677330897,21450.6262434781,193069.279468942,157022.78782776,237902.462008989,136150.329159844,94352.3435053572,197805.363959893,0.520057560071694,0.442961447347691,0.629521014523095
"1966",6175.1217442569,4155.18165510476,9317.35540053913,161758.640257358,131286.0521274,199194.397911557,99308.5892223446,67890.0034009591,144022.013080159,0.587715435354001,0.474223668241192,0.739169698640641
"1967",13681.3900067515,8997.05446125969,21296.6839791239,102726.173544141,85855.2213529769,122506.583088658,48971.8546527548,36885.0240793639,65619.8952170799,0.592450687396845,0.475637011494637,0.749164313273966
"1968",1815.16978042457,1116.73573260128,2881.55973316773,69238.1107648975,59417.8634872384,80947.7245365923,33148.876253019,26734.7255755133,42358.5510708637,0.530876385837722,0.441477273868179,0.632569136979929
"1969",2742.58987096947,1661.67012601935,4609.08242528927,49291.4031962495,41876.7014525975,57867.9038597048,22007.2240683229,17677.844309753,27678.4427463789,0.487423806130484,0.38576210294838,0.597206108760557
"1970",15208.8311084852,8632.11353397428,28188.0894188283,32994.2232884293,28440.8961846123,38846.8521457024,21418.1058058717,16208.7393870675,30659.6128814567,0.514983746416303,0.403685466032274,0.635102208649385
"1971",1327.76919912358,697.667997112601,2481.71542473336,21546.8090694504,18067.4110084149,25514.6648609238,13812.3260708662,10741.700466352,17854.4982692301,0.585301413468295,0.462828934800307,0.734305530921206
"1972",16756.7259414593,10344.8123651418,28042.2807376976,13014.5507842111,10923.826540923,15294.5085986043,11680.0184418861,8368.45878433401,18289.5587635973,0.504692755519115,0.37276901744407,0.701579440986779
"1973",13585.9825718228,9452.78983003407,19226.1180585998,9363.41107225325,7855.65575842947,11149.0552787232,6324.70176629208,4443.40776274394,9889.30833657019,0.250468981674811,0.185358680690811,0.361748001455771
"1974",9968.54579906373,7628.32902207849,13459.1163081567,11320.2768907772,9660.19091448876,13295.7108885204,4516.70203732506,2859.02831950284,7561.52973251172,0.111058639210612,0.0813315333130738,0.159010480259822
"1975",6800.33461533942,5338.49883915737,9214.06512514714,15841.9348533887,13416.0511397289,18627.0265227238,4266.44117921016,2710.05855831097,6681.74605325383,0.077363533661516,0.0546939327934246,0.109826521299007
"1976",47559.8055552922,36597.5275273512,62461.1365596494,19434.9728917659,16710.6816269323,22416.4530226275,3973.26436031399,2710.48995621574,5389.82411779565,0.10684313488294,0.0815308898250211,0.141581626193129
"1977",9897.03915631429,7399.48844844521,12936.5328107927,32128.6764248097,27691.6327929517,37107.7534009071,5814.99042040973,4063.28739220845,7934.1002547311,0.22387889430992,0.17748193652246,0.282186517537198
"1978",5318.82761229411,4043.08370584019,7164.32240987026,52195.9507722694,43694.5600366149,62004.4619157466,11463.2727080531,8157.43597903764,16217.8724950565,0.432504051508499,0.346687244151255,0.547874737440117
"1979",28702.9782483553,21545.436063552,38918.8139190087,52888.6866838127,43937.8038651789,63350.4334397686,15914.4641479909,12283.6741649937,21614.6670641089,0.562649762828706,0.480171950256026,0.660051553150219
"1980",8974.18471535497,6420.70494498323,12223.2362121593,46853.4121613889,40152.0369036745,54267.0390476132,17041.430418063,13091.7412545357,22511.5993291983,0.572603496466922,0.465488386403814,0.674889127381068
"1981",7598.37537081658,5490.37182986841,10496.0211629313,43559.7498181052,37229.9613224925,50418.5523122894,17521.1393871291,14017.1329746348,22176.0423501181,0.538008300317782,0.445707122442823,0.635023797983794
"1982",3535.83607422846,2618.35683747667,4727.90472683951,36476.8331529586,31285.9334252554,42366.7956059452,17282.4277730957,13917.2365715725,22023.8279609616,0.512077420906664,0.432552063623085,0.604793855445073
"1983",3987.92003912568,2955.58268618729,5383.43872609061,27279.9439273518,23761.9727987193,30885.3955183961,14030.6593068633,11041.9430502266,17607.4721988808,0.49881400264786,0.40749917530715,0.605326629465583
"1984",12145.0226358568,9238.86370614223,16304.668177347,18034.44944653,15734.6056401232,20361.7338021945,9585.27433550589,7957.2040061933,11199.700375894,0.484865849706805,0.411733027720583,0.585470738188086
"1985",2388.70352710179,1842.64495862158,3135.17274750012,14764.9926403143,12957.0221080425,16601.2364029019,6972.44838315149,5679.75026008322,8941.346206615,0.463289943339051,0.388400075140173,0.561376930585357
"1986",10784.6114489248,8592.83402398478,13982.4602731035,15150.466173457,13099.894645387,17418.0354818473,6620.67528348344,4947.15751818251,8998.78245937863,0.427851126910862,0.345720833865131,0.541853118049914
"1987",1795.80855923211,1369.19600922278,2350.21998749575,14359.5778308205,12529.0124509798,16314.0819834374,5102.08197787814,4024.46653767312,6373.76623448965,0.382653474319995,0.315377032431179,0.460112589556018
"1988",14403.4498289335,11288.463256256,18683.0417374985,14832.8366011782,12981.9768436605,17127.069575771,3948.19629048155,3050.58866759631,5116.51552761118,0.354845149458597,0.290852515113235,0.447645989798614
"1989",1250.57471122895,917.177955510391,1713.52629104174,16237.6932309746,14280.6631169568,18584.97637994,4350.44095269035,3389.90196858604,5566.88166338347,0.378963886107649,0.309248103813958,0.484553446224223
