GBWINTER 
103 
NEFSC_Spring 
1982 2016 
1 1 0 0 
1 7 
1 74.377 902.656 554.794 660.023 191.396 151.398 130.352
1 26.555 1037.09 3703.51 1554.53 692.198 795.664 1325.34
1 35.591 168.477 2106.57 1635.07 390.174 379.045 929.211
1 NA 1700.74 821.338 635.562 401.523 223.13 120.104
1 254.754 751.589 857.259 191.947 170.13 84.514 NA
1 162.857 1646.86 670.381 275.028 91.235 NA 24.351
1 73.054 555.565 1432.66 692.308 117.46 41.761 44.736
1 48.703 559.973 292.768 251.007 157.348 18.181 53.221
1 129.03 652.641 1611.49 357.228 98.618 74.046 NA
1 273.265 348.523 833.568 586.638 278.223 36.472 73.054
1 73.054 651.869 302.244 140.709 147.541 110.628 50.907
1 172.333 290.785 361.856 175.198 NA 46.83 57.628
1 127.156 604.378 435.571 96.414 65.892 44.736 NA
1 150.296 790.375 1294.7 296.735 102.585 29.53 NA
1 37.684 1232.67 436.012 494.301 69.639 26.555 42.532
1 24.351 194.371 541.572 676.661 115.256 24.351 50.907
1 NA 23.58 218.392 467.526 125.393 NA 26.555
1 224.562 547.852 675.009 1312.66 895.935 199.99 71.402
1 18.181 620.356 1068.82 697.046 1155.32 733.628 391.937
1 NA 72.724 335.19 314.475 196.685 193.269 267.976
1 113.273 166.604 245.277 1935.22 772.304 784.204 1197.96
1 51.568 27.216 163.078 230.843 367.255 320.095 180.597
1 NA 36.362 26.555 62.917 215.086 73.275 51.237
1 97.957 187.539 129.691 315.136 211.78 131.894 26.555
1 42.532 NA 188.31 209.687 87.709 81.318 24.351
1 91.235 127.597 66.884 159.001 179.716 99.72 98.067
1 945.299 1279.61 1513.42 1944.81 1426.6 386.428 598.098
1 42.532 1257.57 831.034 455.625 161.204 145.117 63.909
1 6.942 153.05 901.224 693.19 241.641 230.292 71.071
1 39.078 103.963 506.609 836.997 426.258 92.476 11.358
1 36.691 200.169 183.919 889.905 1012.45 294.962 106.963
1 92.589 326.448 602.456 496.866 626.971 926.272 304.839
1 16.071 316.894 907.091 1277.87 343.145 691.02 578.759
1 NA 33.542 83.561 139.348 153.98 19.066 179.792
1 47.215 13.202 111.299 153.305 227.469 241.713 313.029
DFO 
1987 2016 
1 1 0 0 
1 7 
1 NA 68.486 153.213 201.702 255.117 101.771 NA
1 102.376 386.026 1395.96 652.975 101.274 46.363 22.963
1 54.176 1244.37 623.191 447.903 140.583 26.51 10.402
1 NA 88.17 682.914 1990.99 261.793 41.544 28.599
1 43.634 57.159 411.76 577.353 129.003 28.513 NA
1 NA 16.911 37.519 131.338 47.742 86.046 3.223
1 745.551 419.349 595.232 282.212 84.586 48.062 44.073
1 9.67 2082.72 705.004 154.502 233.505 0.645 21.197
1 992.23 1543.65 798.792 133.682 56.887 7.645 1.577
1 562.367 791.736 588.573 408.065 136.02 49.692 57.079
1 10.838 608.892 989.521 1101.64 119.634 22.649 26.381
1 11.498 18.681 100.433 382.039 179.971 21.331 NA
1 31.748 153.967 146.376 251.951 144.844 36.119 19.416
1 6.133 NA 6.596 87.462 82.187 226.621 522.661
1 150.404 49.44 121.427 146.715 275.54 92.121 601.619
1 NA 57.593 135.963 51.397 728.561 255.761 763.359
1 29.089 134.836 37.4 53.261 79.882 130.549 221.419
1 330.805 112.882 59.361 138.077 135.804 327.161 214.602
1 55.098 99.886 55.098 104.189 107.496 107.009 219.296
1 NA 3.306 3.306 49.682 62.266 33.21 73.778
1 NA NA 2.997 NA 8.321 39.184 61.836
1 259.743 122.973 47.654 53.697 74.965 26.119 85.84
1 10.508 74.616 184 67.933 24.712 35.215 42.049
1 NA 44.291 203.777 140.793 64.88 19.018 24.442
1 47.93 39.896 53.741 170.423 89.525 19.819 10.554
1 125.616 19.065 27.249 174.969 164.408 60.417 65.424
1 244.348 93.807 121.014 64.59 54.977 79.72 88.905
1 69.921 46.491 31.999 66.603 14.22 48.99 71.56
1 NA NA 79.128 128.788 187.751 9.201 60.842
1 47.557 4.097 55.363 32.944 20.871 18.097 9.562
NEFSC_Fall 
1982 2016 
1 1 0 0 
1 7 
1 NA 2395.7 674.458 813.955 1081.71 504.218 588.732
1 284.394 2093.78 2178.3 582.561 542.012 282.851 217.29
1 26.555 69.639 568.017 1347.15 618.593 235.911 472.815
1 238.776 654.293 1189.25 1390.9 1408.2 368.247 151.508
1 109.526 340.81 885.467 549.615 79.776 189.853 27.437
1 145.007 1160.05 1626.92 370.01 204.949 48.372 96.194
1 36.252 53.221 238.997 256.186 208.254 99.389 168.367
1 48.703 2957.98 620.025 468.077 138.506 9.035 50.246
1 24.351 97.406 1072.01 72.614 142.913 73.715 94.1
1 24.351 60.713 44.406 376.401 NA 51.568 NA
1 108.975 46.169 NA 80.767 53.221 18.181 36.252
1 NA 53.441 508.846 158.45 9.476 26.555 NA
1 NA 592.478 191.726 282.741 212.992 26.555 36.362
1 NA 166.604 423.671 224.342 85.946 33.387 NA
1 18.181 937.255 1115.21 684.815 186.988 57.408 18.181
1 NA 123.961 343.785 614.185 258.72 130.682 157.127
1 18.181 79.004 648.453 758.421 343.565 79.445 32.726
1 90.795 273.265 385.877 1713.31 1108.6 190.073 92.447
1 18.181 387.75 795.664 380.698 366.814 608.345 139.387
1 18.181 53.221 1285.56 1665.82 752.911 902.325 394.692
1 18.181 599.089 1536.01 2441.64 1275.64 322.298 509.838
1 NA 206.381 495.734 1053.17 1309.47 1147.71 933.949
1 308.856 176.08 27.216 352.49 769.55 652.42 310.398
1 230.733 326.155 1352.77 1377.34 1327.54 282.19 623.331
1 97.075 54.543 167.375 493.199 464 296.625 566.033
1 NA 100.711 178.834 307.423 379.706 421.798 113.603
1 230.733 313.483 317.009 306.542 427.638 612.973 142.693
1 90.354 1151.68 1611.6 1202.26 285.716 346.099 359.101
1 NA 189.853 1508.69 2401.32 1881.89 665.422 601.624
1 38.125 30.742 487.029 941.111 696.165 210.789 218.612
1 25.343 584.545 464.22 1528.19 1886.96 1024.3 523.721
1 116.578 252.219 935.822 1098.13 1799.14 949.376 622.339
1 NA 57.848 347.862 489.122 458.821 389.072 581.129
1 NA 15.271 51.877 211.921 215.609 79.835 180.325
1 2.647 24.169 486.771 1334.74 901.97 545.701 1524.79
