"","R","Low","High","SSB","Low","High","Catch","Low","High","Fbar","Low","High"
"1983",826585.043487593,682468.025911178,1012799.93984458,165674.178784985,135501.252813993,205270.612048968,277994.98063208,226276.758508475,345243.336570306,1.10676769893408,0.983282350822045,1.25645070636884
"1984",1319771.48137914,1075123.42501928,1614505.42833796,147727.770556186,118654.561634134,188108.978007568,250216.192733261,217700.987431564,293657.78920887,0.986589654858931,0.914638922538249,1.06608056377225
"1985",399164.285078617,331415.929998884,485646.679745696,130765.041228615,106557.713426018,165448.759815563,212890.237610518,185012.368184803,248045.958667971,0.906151887378185,0.831130544789324,0.995775229328297
"1986",1398906.59158795,1157292.89477926,1688720.92089806,115294.309215766,95609.1202747488,145571.910408197,175815.307127658,155047.753023533,202210.808159517,0.879412087170454,0.814302337986615,0.951798467172341
"1987",624314.122098771,519789.067112047,745180.937594092,118032.924549897,99638.7560572091,144786.816000506,201109.700285172,171354.377177566,233843.533381536,0.915114825026964,0.84556853513883,1.00033549181408
"1988",448537.964988006,374406.09229384,536730.558969935,119452.319093617,102046.801070544,142751.447628688,186344.349209635,164799.906638027,209489.457333405,0.974176977469708,0.902248415896161,1.05753668305515
"1989",710916.504077784,584404.576127346,852278.771209326,107558.128391926,92392.6350684058,128604.06824824,161136.05651533,140541.253638362,183699.960679821,0.982442565529422,0.912921490456985,1.05642363739601
"1990",356978.946051464,295612.939620979,431371.550762414,101619.546828033,85838.3341769775,120548.560602863,139900.254256541,121939.903469661,159381.956007542,0.930104334822291,0.853390589194341,1.00539093952245
"1991",391662.095416121,325908.734030249,471638.534913172,95454.0245071017,80260.0758463411,111136.888493972,119924.272419632,105367.662454491,135780.731849655,0.873878876483534,0.802882398193801,0.952285984019913
"1992",755814.107994188,644656.523266098,916435.685718703,97830.6233800822,82158.7910338395,114065.850158037,135867.207297181,116934.817798547,158801.976471524,0.87754734874483,0.807716008397807,0.950289363800945
"1993",427863.867048757,364503.847288309,521167.227404816,98201.2286572511,84387.6210233891,115160.188788214,144064.878196023,126381.052592084,168735.559789929,0.926579196637511,0.854634061180201,1.01090882338786
"1994",839635.020031598,690744.893602112,981247.475897459,103192.693636861,89664.7133116053,120010.654080119,145720.404672932,128580.490907949,167210.285215944,0.960124398874002,0.895342269990234,1.0339616789821
"1995",577683.355568634,484360.330677367,681244.842282285,108472.83503798,95630.5956732639,125722.040741981,165383.114576163,141958.736168739,189964.298336051,0.934256107602233,0.867916080196874,1.01532585733267
"1996",439481.225817781,371670.767794811,519315.3156,116171.031167173,104426.347930036,133095.606412139,153775.081601151,135386.447351415,175639.039132122,0.906014240753613,0.840861525501563,0.981573416018652
"1997",967900.097090597,805387.064576135,1141762.66127403,117160.724832286,106058.826943867,131231.151150171,153435.003900272,135488.477767924,177154.461265045,0.957682069566985,0.883420800154143,1.03066909975972
"1998",157134.79425525,135852.324948258,189754.78841865,103414.812336506,93557.7833310226,115384.803387201,142596.579018665,126513.904514514,160612.875456781,1.08803417148061,1.01884497064937,1.16629820211174
"1999",270618.663794321,227140.437428246,316529.929238957,86494.284099189,77527.7567438244,96469.6127044042,105539.377755277,94861.9966542658,117509.571635285,1.18393832961348,1.11209986033748,1.28690629469247
"2000",430936.898300878,369656.626397946,521175.920410047,68300.7836913985,59760.0394587396,78073.1038543638,90036.5415007463,78841.1717524281,104201.938345613,1.13151397644966,1.03326414156631,1.23611714007547
"2001",169882.135540827,146611.316516104,203730.023346087,60556.4470285798,52365.7541483628,71765.9007756089,70381.8695532137,62479.5298518607,80889.5180920677,0.988581863286433,0.89641762239442,1.09925890023283
"2002",220963.339150168,188016.951866279,260826.029834519,53848.5593371545,44962.9602742765,65738.4336463038,49756.9615200863,43933.8646307774,56021.2392516978,0.885604881569064,0.792322814562444,0.998596798652134
"2003",135963.907660231,115652.887080945,161272.798622867,57337.8353361378,47305.3861715792,69932.8195255086,47287.114519849,41803.093519741,53249.713086793,0.869309113415227,0.768776889466733,0.978536965033138
"2004",229598.477257387,195761.712908487,267651.98241101,49756.4534489447,39794.0047853669,63875.7433581611,37634.0849615709,33533.5248220812,42780.2681912516,0.867485415162337,0.761730476129735,0.984102245239143
"2005",185812.341201476,153847.310834259,217564.934336336,57779.4110563269,46323.3712118337,75185.8825730709,45697.9703929762,39692.6347286072,52816.8954942343,0.816952269823735,0.719101791190483,0.937785310048676
"2006",399362.623489639,337614.600411545,476561.451794724,52345.3145729781,39623.8016342058,69504.8520002708,36858.5241636784,32595.0123131123,42968.5226912915,0.738194212391092,0.637616629036067,0.851262357453136
"2007",192782.279097989,166705.563910538,228601.213420017,87772.7562767059,71418.6963618728,109182.378286782,61231.4723067175,52474.5478761347,70478.5507362034,0.680061741968405,0.588583910934046,0.780739404706011
"2008",200621.949367397,173454.646784444,234650.958869909,91858.322173992,74704.0904423568,113162.171431142,56018.6774699462,49059.3162383958,62173.6414879327,0.659450321359549,0.566760830435732,0.760719338574797
"2009",217262.506638318,187188.083868799,250829.72138643,103824.2650187,83606.7865417185,127374.598793594,56102.8086939563,49576.2316184573,63289.7465909789,0.626099979436301,0.531631992783454,0.737519096651034
"2010",298919.260653459,256863.264847184,342112.031551919,106464.492169719,84734.2701185515,133864.681178186,49576.6005294394,44420.8214292904,55041.4105170986,0.534660954303551,0.448696211323302,0.639633768788776
"2011",159386.783645105,138896.424466464,182943.260232426,121759.51984633,98016.6889018882,152279.872953284,46997.0113009152,41742.1643249334,52847.2522705837,0.430044083057902,0.353289634292364,0.514065133464619
"2012",218127.147902814,190328.410586924,250783.343071774,127951.172702437,102290.60025774,163611.325054656,40315.6264078942,36513.0940457195,44426.2378371346,0.36427359499492,0.298317147185005,0.434506050102629
"2013",303833.082912766,258648.247270384,355812.566188315,149010.371787794,121515.994193283,187346.914990587,42064.9708718858,38278.6810549974,46648.9356745458,0.349362667490728,0.293444977503588,0.41139391349775
"2014",409699.47379791,331085.231413286,499906.726069805,163836.833308186,135608.406954842,199676.358556964,45510.2031097794,40675.2813211412,51653.8284733553,0.358321560110885,0.300612271650712,0.425815026962151
