"","year","fleet","age","logObs","pred","predSd"
"1",2014,"IBTS_Q1_gam",1,7.88765910391736,8.01769588070666,0.648552023893252
"2",2014,"IBTS_Q1_gam",2,7.45091061973866,7.53351993208647,0.630167096861012
"3",2014,"IBTS_Q1_gam",3,6.60723109851706,6.94071792829397,0.626609941040551
"4",2014,"IBTS_Q1_gam",4,5.65059264614208,6.39753640602317,0.629645521015431
"5",2014,"IBTS_Q1_gam",5,5.84458735124722,6.44332545180551,0.638649686544584
"6",2015,"IBTS_Q1_gam",1,7.42197912225428,7.78760125699431,0.66194465235252
"7",2015,"IBTS_Q1_gam",2,8.18014719022361,7.81879299084119,0.649485235717475
"8",2015,"IBTS_Q1_gam",3,7.12641680099248,7.17456428189453,0.640501357608471
"9",2015,"IBTS_Q1_gam",4,6.09921969334805,6.61361385742935,0.638175312765113
"10",2015,"IBTS_Q1_gam",5,5.27796158629096,5.83288672899764,0.644907055127166
"11",2016,"IBTS_Q1_gam",1,6.85177734457268,7.99468856038461,0.67922919729791
"12",2016,"IBTS_Q1_gam",2,6.99324466499755,7.62530150407907,0.663808855111741
"13",2016,"IBTS_Q1_gam",3,7.55122890529851,7.51648207167966,0.664915021634046
"14",2016,"IBTS_Q1_gam",4,6.42797602362147,6.83383354995188,0.666166139874953
"15",2016,"IBTS_Q1_gam",5,5.84840216426614,6.01660940645851,0.661299652327434
"16",2014,"IBTS_Q3_gam",1,8.15960640330251,8.41180800161239,0.598486346381502
"17",2014,"IBTS_Q3_gam",2,7.29796460719885,7.45226601266843,0.583151763254433
"18",2014,"IBTS_Q3_gam",3,6.41475320123927,6.63538716539938,0.579601397811783
"19",2014,"IBTS_Q3_gam",4,5.68266097803409,5.82125058303783,0.586572784007036
"20",2015,"IBTS_Q3_gam",1,7.54934597262768,8.20265736138352,0.613207935025323
"21",2015,"IBTS_Q3_gam",2,8.04354131540374,7.77387131810223,0.605417585993014
"22",2015,"IBTS_Q3_gam",3,6.98663115232304,6.88088124998381,0.602118612272268
"23",2015,"IBTS_Q3_gam",4,6.12922448681247,6.02203025144014,0.599886629670466
"24",2016,"IBTS_Q3_gam",1,7.27891185605803,8.41081901510435,0.630484193842599
"25",2016,"IBTS_Q3_gam",2,7.04880335046032,7.59951957056397,0.619503440604945
"26",2016,"IBTS_Q3_gam",3,7.44016429647934,7.20686428356018,0.641143791059694
"27",2016,"IBTS_Q3_gam",4,6.72179912503503,6.24445567755926,0.647060801489056
