"","R(age 1)","Low","High","SSB","Low","High","Fbar","Low","High","Catch","Low","High"
"1982",14649.9318351772,10048.5835211819,21358.2842121904,27931.0322923304,22822.0356909775,34183.7413401131,0.881906481895906,0.661330121239862,1.17605265181612,16726.4499849512,13808.5737258833,20260.8998331706
"1983",16482.4326559004,11467.3003642093,23690.8930286858,21115.3297593193,17571.6370528183,25373.6831408822,1.19045795189951,0.913169029624005,1.5519472181665,16146.4056647202,13380.4771974935,19484.0895464135
"1984",5081.41825342046,3385.28960676915,7627.35673029684,16575.6052491952,13789.6939045878,19924.3501181516,1.11596023507555,0.857601553670386,1.45215134107432,12343.15886211,10234.7387461537,14885.9266928079
"1985",3960.9748994258,2642.9437697919,5936.30569564354,14820.55409597,12381.7850603278,17739.6734510717,1.40741076087541,1.09354986791016,1.81135319746629,13708.7311414562,11396.7986247285,16489.6578150435
"1986",14616.3321571365,10460.5712255433,20423.087909967,12304.3577626162,10262.3013717702,14752.7552023487,1.43802997736782,1.12373561890207,1.84022841407209,11163.4560805384,9299.32633718042,13401.2666233516
"1987",7973.54412055347,5510.05921163017,11538.4251603356,11557.2915834249,9587.6727125311,13931.5340384665,1.47118473485788,1.13559781038358,1.90594284727244,10669.866626251,8884.84190204178,12813.5148691642
"1988",16930.2329050664,11914.0793517004,24058.3244209202,14159.2607521934,11616.9605637843,17257.9276608385,1.08776934642774,0.821380878915074,1.44055234471823,9699.77240756966,8042.79669797308,11698.1179920115
"1989",8189.04651441075,5299.94523521603,12653.0520295932,21225.100393167,17437.226903614,25835.8103149215,0.959621656957236,0.719314342175753,1.28021043166737,12994.4419007818,10744.7799126344,15715.1213599307
"1990",2884.94602600249,1712.57163565045,4859.89222271945,23480.6967758877,19562.0978319151,28184.2533361466,1.21808577626137,0.935308544925397,1.58635668024246,18518.2094354751,15360.2891844885,22325.3661814141
"1991",4191.34011712907,2789.96775261553,6296.60753640846,20877.1526843025,17544.8638589264,24842.3417649905,1.4064876134452,1.1060204730111,1.78858118366396,20209.82771612,16788.4539061815,24328.4544602923
"1992",4992.74815599726,3385.71739233244,7362.55607324668,14003.7025012247,11673.1904280758,16799.4932448928,1.26484748132416,0.978516669985359,1.63496361389124,12189.8118150775,10106.5046423788,14702.5620968823
"1993",3569.39083321154,2363.42191294065,5390.72217721903,11935.9371671462,9878.72539494494,14421.5564622298,1.29154564189246,0.980348208130122,1.70152822360237,9974.82469377353,8256.49027082751,12050.7775589666
"1994",3802.92523600438,2537.48975574572,5699.42807370617,10810.8671973797,8916.04374631446,13108.3755177505,1.27615068311406,0.962943008961433,1.69123255567216,8880.43761227182,7351.84747719882,10726.8509622971
"1995",3609.56765532448,2375.72679800008,5484.20747256487,12986.6120207043,10632.5551321435,15861.8591373625,0.857894280964973,0.638202141597384,1.15321235912854,7476.37383749288,6171.10106806751,9057.72975380097
"1996",1281.23501498361,799.441875369033,2053.38651151129,13280.7565133735,10936.5126590645,16127.4895449717,0.830829622897256,0.620933713077662,1.11167721730268,7964.18054559173,6560.78221047619,9667.77584256649
"1997",3658.11317592846,2521.79173429347,5306.46199919067,9985.18183480982,8181.06598645954,12187.1473032042,0.810262472627055,0.604121474384117,1.08674381293434,5928.40529001419,4887.21759843223,7191.41077203983
"1998",1734.32142487744,1137.39798990994,2644.51918455304,9353.96367549336,7604.21016582395,11506.3411629114,0.665650173680939,0.491534762651708,0.901442150970366,4566.41383540288,3764.94150404487,5538.5018050762
"1999",8770.204676898,6127.30204491265,12553.0762986534,11799.0218625106,9393.05568531144,14821.2596173262,0.336198019268996,0.243601398397868,0.463992033312504,3058.10156454198,2515.70427385163,3717.44217961513
"2000",18667.2728201621,13127.747098643,26544.3165475348,20288.8221440652,16342.1640598336,25188.6043051816,0.393059607348807,0.28809443900595,0.536268091332395,5736.81442629459,4723.76957345275,6967.11371077445
"2001",641.580867788108,312.501976498653,1317.19490072894,27161.3652845879,22069.6376818429,33427.8149355287,0.382580785036737,0.283699818941041,0.515925803638756,7879.09283767157,6491.84762048619,9562.7789766264
"2002",11437.7718061683,7830.24205224055,16707.3537468162,32380.9317128076,25873.0367481602,40525.7700824033,0.232270378181623,0.170513431642248,0.316394597545987,6317.51266250659,5200.87195788078,7673.89902388479
"2003",8424.04094963454,5733.94654186101,12376.1994296667,23257.6186388104,18624.186446611,29043.7827337563,0.338369013682786,0.245677265707464,0.466032496295335,6557.77377346813,5380.61421210397,7992.4698498632
"2004",8411.2279831307,5898.87115479862,11993.6093411107,15887.3122467039,12690.1895379552,19889.9070553156,0.461286635107961,0.334457455502952,0.636210544056319,5886.62398617332,4840.10319054879,7159.4221425395
"2005",3885.66870049282,2584.67017141699,5841.5272544087,14828.5402470009,11856.8240981079,18545.0677211291,0.444597919569707,0.323767336355044,0.610522705319939,5281.40219925591,4347.37784710481,6416.09958262106
"2006",9931.53056522136,6876.12804208894,14344.5989900387,16087.9135996901,12799.2403605868,20221.5878989265,0.331071001060508,0.240023687895347,0.456654960617874,4173.20143207208,3436.1473216668,5068.35375853458
"2007",4368.78717680362,2808.2482233507,6796.51507922282,28835.6659996863,22920.1008038414,36278.0094538724,0.244177751354227,0.175993688453307,0.338777911755769,5627.95157349593,4617.02750647202,6860.22313473676
"2008",6504.62916137382,4219.31828703225,10027.7337827373,29551.2505361511,23665.472696562,36900.8647935113,0.337319240527421,0.242541334949777,0.46913351925583,7597.75254897122,6214.57366027807,9288.78583648741
