"index","name","value","stdev","CV"
1,"sel_params[1]",3.2618,0.053635,0.016443374823717
2,"sel_params[2]",0.58517,0.017501,0.0299075482338466
3,"log_Fmult_year1",0.068988,0.11067,0.342090963591055
4,"log_Fmult_devs",0.33891,0.13784,0.384437106532965
5,"log_Fmult_devs",-0.11571,0.13044,0.373268774568731
6,"log_Fmult_devs",0.29717,0.13219,0.375932374831173
7,"log_Fmult_devs",-0.14721,0.12393,0.363230825593836
8,"log_Fmult_devs",-0.03037,0.12436,0.363900357345478
9,"log_Fmult_devs",-0.19708,0.12854,0.370360509581916
10,"log_Fmult_devs",-0.13089,0.13535,0.380706504195679
11,"log_Fmult_devs",0.070401,0.13127,0.37453386251247
12,"log_Fmult_devs",0.013776,0.12149,0.359413514058609
13,"log_Fmult_devs",0.060938,0.11918,0.355770548418404
14,"log_Fmult_devs",0.11573,0.12357,0.362669558709459
15,"log_Fmult_devs",-0.0033251,0.13029,0.373039798745588
16,"log_Fmult_devs",-0.4452,0.12581,0.366151164334552
17,"log_Fmult_devs",0.012643,0.12903,0.371112187055912
18,"log_Fmult_devs",-0.064159,0.12903,0.371112187055912
19,"log_Fmult_devs",-0.14505,0.13095,0.374046500248112
20,"log_Fmult_devs",-0.50555,0.13158,0.375005539165501
21,"log_Fmult_devs",0.18839,0.14075,0.38876320273628
22,"log_Fmult_devs",0.093791,0.13656,0.382522751129569
23,"log_Fmult_devs",-0.17771,0.13868,0.385689563146947
24,"log_Fmult_devs",0.31931,0.15082,0.403469128339184
25,"log_Fmult_devs",-0.060912,0.14619,0.396756948540589
26,"log_Fmult_devs",0.029915,0.14574,0.3961001844884
27,"log_Fmult_devs",-0.29592,0.14289,0.391922056495468
28,"log_Fmult_devs",0.047792,0.15095,0.40365642532064
29,"log_Fmult_devs",0.40739,0.16169,0.418922165969333
30,"log_Fmult_devs",0.16573,0.15793,0.413623277806424
31,"log_Fmult_devs",-0.021205,0.14594,0.396392177473805
32,"log_Fmult_devs",0.40028,0.14251,0.391362507843862
33,"log_Fmult_devs",0.10679,0.13372,0.378249539949439
34,"log_Fmult_devs",-0.36214,0.13223,0.375993090847818
35,"log_Fmult_devs",-0.091104,0.14598,0.396450557268461
36,"log_Fmult_devs",-2.0138,0.12948,0.371801488039257
37,"log_Fmult_devs",0.21672,0.14629,0.396902788614712
38,"log_recruit_devs",0.9144,0.07207,0.273368931246521
39,"log_recruit_devs",0.93082,0.070097,0.269466546334747
40,"log_recruit_devs",0.75327,0.070095,0.269462565806982
41,"log_recruit_devs",0.46141,0.079345,0.28736344056529
42,"log_recruit_devs",1.1153,0.062405,0.253758422023076
43,"log_recruit_devs",1.1722,0.065111,0.259379038494586
44,"log_recruit_devs",1.8142,0.053006,0.233315176780694
45,"log_recruit_devs",0.054217,0.095201,0.316037828069885
46,"log_recruit_devs",-0.081506,0.093105,0.312373133928407
47,"log_recruit_devs",0.48095,0.069318,0.267912261836885
48,"log_recruit_devs",0.51927,0.065625,0.260434650627291
49,"log_recruit_devs",0.77034,0.056102,0.240219824748422
50,"log_recruit_devs",-0.26004,0.075951,0.280908715219773
51,"log_recruit_devs",-0.23121,0.07054,0.270346984580811
52,"log_recruit_devs",-0.53084,0.077226,0.283348184194036
53,"log_recruit_devs",0.065552,0.061982,0.252869914339744
54,"log_recruit_devs",-0.044306,0.069443,0.268162190732899
55,"log_recruit_devs",0.7085,0.054163,0.235916638174543
56,"log_recruit_devs",0.28503,0.065138,0.259434582296796
57,"log_recruit_devs",-1.1984,0.11849,0.354676776924476
58,"log_recruit_devs",0.36161,0.061297,0.25142522158283
59,"log_recruit_devs",-0.53863,0.087486,0.302368954025062
60,"log_recruit_devs",0.52522,0.057741,0.243804358178235
61,"log_recruit_devs",0.082166,0.072719,0.274642129143058
62,"log_recruit_devs",0.53624,0.061854,0.252600509827004
63,"log_recruit_devs",0.22933,0.067145,0.263534698399371
64,"log_recruit_devs",0.037807,0.068273,0.265814894425138
65,"log_recruit_devs",-0.37147,0.071885,0.27300506553017
66,"log_recruit_devs",-0.93684,0.077877,0.284586873837997
67,"log_recruit_devs",-1.0711,0.071672,0.272585610244747
68,"log_recruit_devs",-0.77057,0.062542,0.254045603433776
69,"log_recruit_devs",-1.4833,0.090513,0.307791713848424
70,"log_recruit_devs",-0.42017,0.077633,0.284123141354431
71,"log_recruit_devs",-1.5701,0.14306,0.392172191174828
72,"log_recruit_devs",-2.3094,0.24256,0.523934840731545
73,"log_N_year1_devs",0.36452,0.07519,0.279444034343803
74,"log_N_year1_devs",-0.24671,0.1107,0.342139940170897
75,"log_N_year1_devs",-0.32094,0.13838,0.385242603923316
76,"log_N_year1_devs",-0.23778,0.16741,0.426894464589505
77,"log_N_year1_devs",0.0070838,0.52168,0.827560167696354
78,"log_N_year1_devs",-0.11497,0.51596,0.821733512897414
79,"log_N_year1_devs",-0.35902,0.98285,1.29308188972282
80,"log_N_year1_devs",-0.10609,0.74178,1.04865132530416
81,"log_q_year1",0.1946,0.10611,0.334580608582918
82,"log_q_year1",-0.28402,0.11369,0.346993869646157
83,"log_q_year1",-1.7884,0.038868,0.199080996090531
84,"index_sel_params[1]",3.8629,0.20983,0.0543192937948174
85,"index_sel_params[2]",0.93922,0.054637,0.0581727390813654
86,"index_sel_params[3]",2.7972,0.26475,0.0946482196482196
87,"index_sel_params[4]",1.0227,0.099111,0.0969111176298035
88,"index_sel_params[5]",0.78045,794.36,1017.82305080402
89,"index_sel_params[6]",0.0085627,30.892,3607.74054912586
90,"log_SR_scaler",8.3106,0.022564,0.151064531182139
91,"Freport",1.0713,0.11855,0.11065994586017
92,"Freport",1.5035,0.14188,0.0943664782174925
93,"Freport",1.3392,0.12805,0.0956167861409797
94,"Freport",1.8026,0.16318,0.090524797514701
95,"Freport",1.5559,0.14333,0.0921203162156951
96,"Freport",1.5093,0.1471,0.0974623997879812
97,"Freport",1.2393,0.12699,0.102469135802469
98,"Freport",1.0873,0.11023,0.101379564057758
99,"Freport",1.1666,0.10506,0.0900565746614092
100,"Freport",1.1828,0.093822,0.0793219479201894
101,"Freport",1.2571,0.10746,0.0854824596293055
102,"Freport",1.4113,0.13692,0.0970169347410189
103,"Freport",1.4066,0.13295,0.0945186975686051
104,"Freport",0.90124,0.08793,0.0975655763170742
105,"Freport",0.9127,0.082102,0.0899550783389942
106,"Freport",0.85598,0.08148,0.095189139933176
107,"Freport",0.74041,0.076053,0.10271741332505
108,"Freport",0.44659,0.050724,0.113580689222777
109,"Freport",0.53917,0.056016,0.103893020754122
110,"Freport",0.59219,0.058505,0.0987943058815583
111,"Freport",0.49577,0.051887,0.10465941868205
112,"Freport",0.68227,0.071322,0.104536327260469
113,"Freport",0.64196,0.069516,0.108287120692878
114,"Freport",0.66145,0.071713,0.108417869831431
115,"Freport",0.49202,0.056596,0.115027844396569
116,"Freport",0.5161,0.060088,0.116427049021507
117,"Freport",0.77565,0.087698,0.113063881905499
118,"Freport",0.91547,0.093719,0.102372551803991
119,"Freport",0.89626,0.088684,0.0989489657019169
120,"Freport",1.3374,0.11816,0.0883505308808135
121,"Freport",1.4882,0.13295,0.0893361107378041
122,"Freport",1.036,0.11184,0.107953667953668
123,"Freport",0.94583,0.11928,0.126111457661525
124,"Freport",0.12625,0.018002,0.142590099009901
125,"Freport",0.15681,0.02165,0.138065174414897
126,"TotJan1B",34670,2078.4,0.0599480819152005
127,"TotJan1B",25682,1421,0.0553305817303948
128,"TotJan1B",20538,1074,0.0522933099620216
129,"TotJan1B",18617,1039,0.0558092066390933
130,"TotJan1B",15580,823.85,0.0528786906290116
131,"TotJan1B",14794,752.21,0.0508456130863864
132,"TotJan1B",15957,770.12,0.0482622046750642
133,"TotJan1B",22751,1049.4,0.0461254450353831
134,"TotJan1B",28160,1355.3,0.0481285511363636
135,"TotJan1B",23409,1221.5,0.0521807851680977
136,"TotJan1B",16765,888.8,0.0530152102594691
137,"TotJan1B",12786,690.22,0.053982480838417
138,"TotJan1B",11900,625.8,0.0525882352941176
139,"TotJan1B",11925,589.62,0.0494440251572327
140,"TotJan1B",12536,614.92,0.0490523292916401
141,"TotJan1B",10949,533.41,0.0487176911133437
142,"TotJan1B",9543.5,473.19,0.0495824383087966
143,"TotJan1B",10349,493.41,0.0476770702483332
144,"TotJan1B",15026,648.02,0.0431265805936377
145,"TotJan1B",19550,827.72,0.0423386189258312
146,"TotJan1B",19006,849.7,0.0447069346522151
147,"TotJan1B",16620,816.11,0.049104091456077
148,"TotJan1B",14382,754.2,0.0524405506883605
149,"TotJan1B",12606,697.73,0.0553490401396161
150,"TotJan1B",12771,654.44,0.0512442251977136
151,"TotJan1B",16779,823.12,0.0490565587937303
152,"TotJan1B",18748,961.58,0.0512897375720077
153,"TotJan1B",18478,987.07,0.0534186600281416
154,"TotJan1B",14812,815.08,0.0550283553875236
155,"TotJan1B",10680,639.61,0.0598885767790262
156,"TotJan1B",5983.6,358.49,0.0599120930543486
157,"TotJan1B",3489.9,194.55,0.0557465829966475
158,"TotJan1B",3412.6,195.89,0.0574019808943328
159,"TotJan1B",3652.7,269.59,0.0738056779916226
160,"TotJan1B",4523,344.9,0.0762546982091532
161,"SSB",20080,1603.8,0.0798705179282869
162,"SSB",14328,877.82,0.0612660524846455
163,"SSB",11806,678.28,0.0574521429781467
164,"SSB",10169,583.49,0.0573792899990166
165,"SSB",8397.6,498.52,0.0593645803562923
166,"SSB",7789.7,472.17,0.0606146578173742
167,"SSB",8805.2,499.57,0.0567357924862581
168,"SSB",12950,686.17,0.0529861003861004
169,"SSB",17473,861.23,0.0492891890345104
170,"SSB",15237,789.4,0.0518080987070946
171,"SSB",10207,574.41,0.0562760850396786
172,"SSB",7498.5,449.37,0.0599279855971194
173,"SSB",6915.4,390.03,0.0564002082309049
174,"SSB",7822.1,418.62,0.0535175975760985
175,"SSB",8429.7,433.66,0.0514442981363512
176,"SSB",7379.3,383.58,0.0519805401596357
177,"SSB",6491.4,364.8,0.0561974304464368
178,"SSB",7143.4,405.87,0.0568174818713778
179,"SSB",9649,505.11,0.0523484298891077
180,"SSB",13414,622.77,0.0464268674519159
181,"SSB",14224,683.79,0.0480729752530934
182,"SSB",12018,625.69,0.0520627392244966
183,"SSB",10278,603.82,0.0587487838100798
184,"SSB",8920.8,565.01,0.0633362478701462
185,"SSB",8881.1,543.08,0.0611500827600185
186,"SSB",11435,668.43,0.0584547442063839
187,"SSB",12687,717.74,0.0565728698667928
188,"SSB",12190,686.19,0.0562912223133716
189,"SSB",10014,581.24,0.0580427401637707
190,"SSB",6747.3,395.98,0.0586871785751338
191,"SSB",3478.1,211.84,0.0609068169402835
192,"SSB",2116.1,135.55,0.064056519068097
193,"SSB",1929.9,132.43,0.0686201357583295
194,"SSB",2405.4,199.92,0.083112995759541
195,"SSB",3495.4,286,0.0818218229673285
196,"ExploitableB",24224,2079.4,0.0858404887714663
197,"ExploitableB",18384,1385.4,0.0753590078328982
198,"ExploitableB",15749,1097.6,0.0696933138611975
199,"ExploitableB",15904,1129.4,0.0710135814889336
200,"ExploitableB",12318,881.71,0.0715789900957948
201,"ExploitableB",11189,795.97,0.0711386182858164
202,"ExploitableB",11494,781.4,0.0679832956325039
203,"ExploitableB",17241,1092.4,0.0633605939330665
204,"ExploitableB",21538,1375.5,0.0638638685114681
205,"ExploitableB",23222,1444.4,0.0621996382740505
206,"ExploitableB",14623,946.74,0.0647432127470423
207,"ExploitableB",11059,793.6,0.0717605570123881
208,"ExploitableB",10138,695.94,0.0686466758729533
209,"ExploitableB",10684,697.84,0.0653163609135155
210,"ExploitableB",11166,686.5,0.0614812824646248
211,"ExploitableB",9660.1,580.98,0.0601422345524373
212,"ExploitableB",8255.1,520.46,0.063047086043779
213,"ExploitableB",8512,558.22,0.0655803571428571
214,"ExploitableB",13012,766.7,0.0589225330464187
215,"ExploitableB",16806,941.86,0.0560430798524337
216,"ExploitableB",18234,988.62,0.0542184929253044
217,"ExploitableB",17144,961.59,0.0560890107326178
218,"ExploitableB",14524,919.75,0.063326218672542
219,"ExploitableB",12558,817.14,0.0650692785475394
220,"ExploitableB",12230,789.83,0.0645813573180703
221,"ExploitableB",16375,1014.6,0.0619603053435114
222,"ExploitableB",17961,1115.5,0.0621067869272312
223,"ExploitableB",17478,1144.9,0.0655052065453713
224,"ExploitableB",14325,939.23,0.0655657940663176
225,"ExploitableB",10636,726.62,0.0683170364798796
226,"ExploitableB",5211.5,373.81,0.0717279094310659
227,"ExploitableB",2791.4,201.48,0.0721788349931934
228,"ExploitableB",2533.2,189.46,0.0747907784620243
229,"ExploitableB",3064.3,288.84,0.094259700420977
230,"ExploitableB",4499.2,383.46,0.0852284850640114
231,"recruits",10147,744.97,0.0734177589435301
232,"recruits",10315,740.38,0.0717770237518177
233,"recruits",8637.3,618.26,0.0715802391951189
234,"recruits",6451,524.12,0.081246318400248
235,"recruits",12406,781.99,0.0630332097372239
236,"recruits",13131,868.94,0.066174701089026
237,"recruits",24954,1347.4,0.0539953514466619
238,"recruits",4293.2,419.81,0.0977848690953135
239,"recruits",3748.3,359.35,0.0958701277912654
240,"recruits",6578.3,466.3,0.0708845750421842
241,"recruits",6835.2,458.88,0.0671348314606742
242,"recruits",8786,501.51,0.0570805827452766
243,"recruits",3135.5,242.58,0.0773656514112582
244,"recruits",3227.2,231.21,0.0716441497273178
245,"recruits",2391.7,187.84,0.0785382782121504
246,"recruits",4342.2,270.66,0.062332458200912
247,"recruits",3890.4,273.48,0.0702961135101789
248,"recruits",8259.2,447.81,0.0542195370011623
249,"recruits",5407.8,358.15,0.0662284108140094
250,"recruits",1226.8,149.27,0.121674274535377
251,"recruits",5838.2,363.77,0.0623085882635059
252,"recruits",2373.1,212.44,0.0895200370822974
253,"recruits",6876.1,402.55,0.0585433603350737
254,"recruits",4414.9,327.75,0.074237242066638
255,"recruits",6952.2,437.68,0.0629556111734415
256,"recruits",5114.9,351.79,0.0687774932061233
257,"recruits",4223.3,296.91,0.0703028437477802
258,"recruits",2804.9,207.85,0.0741024635459375
259,"recruits",1593.6,128.01,0.0803275602409639
260,"recruits",1393.3,103.65,0.0743917318596139
261,"recruits",1881.8,125.62,0.0667552343500903
262,"recruits",922.72,88.697,0.0961255852262875
263,"recruits",2671.5,225.26,0.0843196705970429
264,"recruits",845.97,126.9,0.150005319337565
265,"recruits",403.91,101.51,0.251318363001659
