Year,2,3,4,5,6,7,8,9,10,11,12,13,14
1959,0.000,0.010,0.103,0.237,0.238,0.222,0.241,0.205,0.205,0.205,0.205,0.205,0.205
1960,0.000,0.010,0.103,0.238,0.240,0.226,0.246,0.208,0.208,0.208,0.208,0.208,0.208
1961,0.000,0.011,0.109,0.245,0.260,0.265,0.287,0.257,0.257,0.257,0.257,0.257,0.257
1962,0.000,0.010,0.107,0.242,0.250,0.248,0.260,0.216,0.216,0.216,0.216,0.216,0.216
1963,0.000,0.011,0.108,0.243,0.253,0.255,0.260,0.212,0.212,0.212,0.212,0.212,0.212
1964,0.000,0.012,0.114,0.253,0.278,0.310,0.314,0.284,0.284,0.284,0.284,0.284,0.284
1965,0.000,0.012,0.118,0.259,0.293,0.350,0.345,0.321,0.321,0.321,0.321,0.321,0.321
1966,0.000,0.013,0.121,0.264,0.307,0.385,0.372,0.358,0.358,0.358,0.358,0.358,0.358
1967,0.000,0.012,0.118,0.259,0.293,0.353,0.334,0.295,0.295,0.295,0.295,0.295,0.295
1968,0.000,0.013,0.123,0.267,0.316,0.411,0.388,0.366,0.366,0.366,0.366,0.366,0.366
1969,0.000,0.014,0.129,0.275,0.340,0.477,0.448,0.453,0.453,0.453,0.453,0.453,0.453
1970,0.000,0.013,0.127,0.272,0.333,0.457,0.417,0.391,0.391,0.391,0.391,0.391,0.391
1971,0.000,0.014,0.128,0.275,0.343,0.484,0.434,0.410,0.410,0.410,0.410,0.410,0.410
1972,0.000,0.014,0.129,0.277,0.352,0.508,0.446,0.426,0.426,0.426,0.426,0.426,0.426
1973,0.000,0.014,0.132,0.281,0.367,0.545,0.470,0.462,0.462,0.462,0.462,0.462,0.462
1974,0.000,0.014,0.134,0.285,0.383,0.587,0.495,0.494,0.494,0.494,0.494,0.494,0.494
1975,0.000,0.014,0.133,0.285,0.387,0.589,0.476,0.457,0.457,0.457,0.457,0.457,0.457
1976,0.000,0.011,0.116,0.262,0.316,0.389,0.302,0.230,0.230,0.230,0.230,0.230,0.230
1977,0.000,0.010,0.110,0.252,0.291,0.329,0.260,0.192,0.192,0.192,0.192,0.192,0.192
1978,0.000,0.010,0.110,0.253,0.297,0.343,0.282,0.221,0.221,0.221,0.221,0.221,0.221
1979,0.000,0.009,0.101,0.240,0.263,0.271,0.220,0.141,0.141,0.141,0.141,0.141,0.141
1980,0.000,0.010,0.105,0.247,0.283,0.313,0.257,0.176,0.176,0.176,0.176,0.176,0.176
1981,0.000,0.010,0.106,0.250,0.292,0.331,0.277,0.195,0.195,0.195,0.195,0.195,0.195
1982,0.000,0.010,0.104,0.247,0.287,0.319,0.264,0.173,0.173,0.173,0.173,0.173,0.173
1983,0.000,0.009,0.104,0.246,0.287,0.313,0.256,0.165,0.165,0.165,0.165,0.165,0.165
1984,0.000,0.009,0.100,0.241,0.274,0.280,0.225,0.133,0.133,0.133,0.133,0.133,0.133
1985,0.000,0.010,0.108,0.254,0.314,0.357,0.290,0.196,0.196,0.196,0.196,0.196,0.196
1986,0.000,0.011,0.113,0.262,0.338,0.398,0.322,0.232,0.232,0.232,0.232,0.232,0.232
1987,0.000,0.012,0.123,0.276,0.385,0.499,0.410,0.348,0.348,0.348,0.348,0.348,0.348
1988,0.000,0.012,0.125,0.279,0.394,0.506,0.421,0.382,0.382,0.382,0.382,0.382,0.382
1989,0.000,0.013,0.126,0.282,0.401,0.513,0.443,0.441,0.441,0.441,0.441,0.441,0.441
1990,0.000,0.013,0.132,0.289,0.429,0.572,0.502,0.544,0.544,0.544,0.544,0.544,0.544
1991,0.000,0.016,0.148,0.313,0.523,0.829,0.759,1.062,1.062,1.062,1.062,1.062,1.062
1992,0.000,0.017,0.156,0.324,0.571,0.984,0.945,1.562,1.562,1.562,1.562,1.562,1.562
1993,0.000,0.013,0.128,0.285,0.419,0.548,0.516,0.600,0.600,0.600,0.600,0.600,0.600
1994,0.000,0.000,0.000,0.005,0.013,0.017,0.025,0.021,0.021,0.021,0.021,0.021,0.021
1995,0.000,0.000,0.000,0.003,0.007,0.009,0.014,0.011,0.011,0.011,0.011,0.011,0.011
1996,0.000,0.000,0.000,0.005,0.012,0.016,0.023,0.018,0.018,0.018,0.018,0.018,0.018
1997,0.000,0.001,0.009,0.045,0.095,0.133,0.170,0.157,0.157,0.157,0.157,0.157,0.157
1998,0.000,0.002,0.030,0.102,0.212,0.309,0.383,0.378,0.378,0.378,0.378,0.378,0.378
1999,0.000,0.003,0.048,0.140,0.295,0.441,0.539,0.546,0.546,0.546,0.546,0.546,0.546
2000,0.000,0.003,0.041,0.128,0.281,0.433,0.538,0.553,0.553,0.553,0.553,0.553,0.553
2001,0.000,0.002,0.036,0.116,0.263,0.408,0.509,0.524,0.524,0.524,0.524,0.524,0.524
2002,0.000,0.002,0.037,0.120,0.275,0.430,0.537,0.560,0.560,0.560,0.560,0.560,0.560
2003,0.000,0.002,0.030,0.105,0.247,0.387,0.485,0.509,0.509,0.509,0.509,0.509,0.509
2004,0.000,0.002,0.026,0.095,0.226,0.350,0.437,0.458,0.458,0.458,0.458,0.458,0.458
2005,0.000,0.002,0.029,0.105,0.248,0.382,0.475,0.508,0.508,0.508,0.508,0.508,0.508
2006,0.000,0.002,0.024,0.093,0.223,0.342,0.428,0.461,0.461,0.461,0.461,0.461,0.461
2007,0.000,0.001,0.022,0.090,0.218,0.335,0.423,0.463,0.463,0.463,0.463,0.463,0.463
2008,0.000,0.001,0.023,0.093,0.231,0.357,0.452,0.504,0.504,0.504,0.504,0.504,0.504
2009,0.000,0.002,0.028,0.108,0.265,0.411,0.518,0.590,0.590,0.590,0.590,0.590,0.590
2010,0.000,0.001,0.021,0.091,0.226,0.348,0.446,0.513,0.513,0.513,0.513,0.513,0.513
2011,0.000,0.001,0.019,0.086,0.214,0.326,0.420,0.489,0.489,0.489,0.489,0.489,0.489
2012,0.000,0.001,0.010,0.056,0.146,0.222,0.296,0.343,0.343,0.343,0.343,0.343,0.343
2013,0.000,0.001,0.009,0.052,0.135,0.203,0.272,0.317,0.317,0.317,0.317,0.317,0.317
2014,0.000,0.001,0.013,0.067,0.173,0.261,0.345,0.414,0.414,0.414,0.414,0.414,0.414
2015,0.000,0.001,0.011,0.060,0.158,0.239,0.317,0.379,0.379,0.379,0.379,0.379,0.379
2016,0.000,0.001,0.012,0.065,0.173,0.264,0.346,0.416,0.416,0.416,0.416,0.416,0.416
2017,0.000,0.001,0.009,0.052,0.144,0.221,0.296,0.355,0.355,0.355,0.355,0.355,0.355
2018,0.000,0.000,0.004,0.030,0.087,0.133,0.183,0.213,0.213,0.213,0.213,0.213,0.213
2019,0.000,0.000,0.003,0.023,0.068,0.105,0.149,0.177,0.177,0.177,0.177,0.177,0.177
2020,0.000,0.000,0.001,0.014,0.042,0.065,0.097,0.113,0.113,0.113,0.113,0.113,0.113
2021,0.000,0.000,0.001,0.009,0.028,0.043,0.065,0.074,0.074,0.074,0.074,0.074,0.074
