Year,2,3,4,5,6,7,8,9,10,11,12,13,14
1959,0.001,0.004,0.014,0.068,0.194,0.470,0.757,0.914,0.972,0.991,0.997,0.999,1.000
1960,0.000,0.003,0.015,0.061,0.180,0.470,0.757,0.914,0.972,0.991,0.997,0.999,1.000
1961,0.000,0.000,0.011,0.054,0.227,0.400,0.757,0.914,0.972,0.991,0.997,0.999,1.000
1962,0.001,0.001,0.001,0.046,0.174,0.569,0.669,0.914,0.972,0.991,0.997,0.999,1.000
1963,0.000,0.004,0.010,0.011,0.173,0.441,0.856,0.860,0.972,0.991,0.997,0.999,1.000
1964,0.001,0.003,0.019,0.078,0.110,0.474,0.747,0.964,0.949,0.991,0.997,0.999,1.000
1965,0.000,0.005,0.018,0.091,0.413,0.574,0.795,0.917,0.992,0.983,0.997,0.999,1.000
1966,0.000,0.003,0.025,0.104,0.349,0.853,0.937,0.944,0.976,0.998,0.994,0.999,1.000
1967,0.000,0.001,0.016,0.126,0.428,0.741,0.980,0.994,0.986,0.994,1.000,0.998,1.000
1968,0.001,0.000,0.007,0.085,0.444,0.829,0.938,0.997,0.999,0.997,0.998,1.000,0.999
1969,0.001,0.004,0.001,0.044,0.342,0.816,0.969,0.988,1.000,1.000,0.999,1.000,1.000
1970,0.000,0.007,0.021,0.013,0.240,0.750,0.961,0.995,0.998,1.000,1.000,1.000,1.000
1971,0.001,0.001,0.034,0.090,0.129,0.684,0.949,0.993,0.999,1.000,1.000,1.000,1.000
1972,0.003,0.005,0.010,0.162,0.317,0.625,0.937,0.992,0.999,1.000,1.000,1.000,1.000
1973,0.005,0.014,0.026,0.078,0.510,0.686,0.949,0.990,0.999,1.000,1.000,1.000,1.000
1974,0.002,0.020,0.060,0.124,0.420,0.849,0.912,0.995,0.999,1.000,1.000,1.000,1.000
1975,0.002,0.009,0.070,0.227,0.432,0.860,0.968,0.980,1.000,1.000,1.000,1.000,1.000
1976,0.000,0.007,0.037,0.218,0.575,0.804,0.981,0.994,0.996,1.000,1.000,1.000,1.000
1977,0.001,0.001,0.028,0.136,0.508,0.862,0.957,0.998,0.999,0.999,1.000,1.000,1.000
1978,0.003,0.003,0.006,0.110,0.392,0.793,0.966,0.992,1.000,1.000,1.000,1.000,1.000
1979,0.000,0.011,0.018,0.042,0.345,0.726,0.934,0.992,0.998,1.000,1.000,1.000,1.000
1980,0.001,0.000,0.040,0.096,0.244,0.692,0.916,0.981,0.998,1.000,1.000,1.000,1.000
1981,0.012,0.005,0.005,0.139,0.388,0.706,0.906,0.978,0.995,1.000,1.000,1.000,1.000
1982,0.001,0.034,0.028,0.056,0.385,0.790,0.947,0.976,0.995,0.999,1.000,1.000,1.000
1983,0.000,0.006,0.089,0.145,0.420,0.708,0.957,0.992,0.994,0.999,1.000,1.000,1.000
1984,0.000,0.001,0.024,0.214,0.505,0.899,0.904,0.993,0.999,0.999,1.000,1.000,1.000
1985,0.000,0.001,0.007,0.093,0.433,0.860,0.991,0.973,0.999,1.000,1.000,1.000,1.000
1986,0.000,0.002,0.005,0.037,0.299,0.681,0.973,0.999,0.993,1.000,1.000,1.000,1.000
1987,0.000,0.001,0.013,0.037,0.178,0.640,0.857,0.995,1.000,0.998,1.000,1.000,1.000
1988,0.000,0.000,0.011,0.082,0.223,0.554,0.881,0.944,0.999,1.000,1.000,1.000,1.000
1989,0.001,0.002,0.005,0.095,0.372,0.681,0.876,0.969,0.979,1.000,1.000,1.000,1.000
1990,0.000,0.006,0.023,0.073,0.493,0.797,0.941,0.976,0.992,0.992,1.000,1.000,1.000
1991,0.002,0.003,0.052,0.240,0.540,0.901,0.963,0.992,0.996,0.998,0.997,1.000,1.000
1992,0.004,0.016,0.051,0.341,0.807,0.946,0.988,0.994,0.999,0.999,1.000,0.999,1.000
1993,0.000,0.021,0.096,0.461,0.831,0.982,0.996,0.999,0.999,1.000,1.000,1.000,1.000
1994,0.000,0.003,0.114,0.411,0.932,0.979,0.999,1.000,1.000,1.000,1.000,1.000,1.000
1995,0.002,0.006,0.039,0.434,0.821,0.995,0.998,1.000,1.000,1.000,1.000,1.000,1.000
1996,0.007,0.015,0.069,0.330,0.821,0.968,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1997,0.004,0.034,0.092,0.502,0.856,0.965,0.995,1.000,1.000,1.000,1.000,1.000,1.000
1998,0.003,0.022,0.149,0.403,0.931,0.986,0.994,0.999,1.000,1.000,1.000,1.000,1.000
1999,0.000,0.016,0.103,0.465,0.818,0.995,0.999,0.999,1.000,1.000,1.000,1.000,1.000
2000,0.003,0.004,0.085,0.375,0.812,0.968,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2001,0.004,0.025,0.074,0.345,0.758,0.955,0.995,1.000,1.000,1.000,1.000,1.000,1.000
2002,0.003,0.026,0.159,0.635,0.751,0.942,0.991,0.999,1.000,1.000,1.000,1.000,1.000
2003,0.008,0.019,0.144,0.583,0.974,0.945,0.988,0.998,1.000,1.000,1.000,1.000,1.000
2004,0.004,0.044,0.104,0.516,0.911,0.999,0.990,0.998,1.000,1.000,1.000,1.000,1.000
2005,0.003,0.021,0.213,0.408,0.870,0.987,1.000,0.998,1.000,1.000,1.000,1.000,1.000
2006,0.005,0.014,0.105,0.610,0.804,0.977,0.998,1.000,1.000,1.000,1.000,1.000,1.000
2007,0.002,0.021,0.064,0.385,0.901,0.960,0.996,1.000,1.000,1.000,1.000,1.000,1.000
2008,0.006,0.011,0.086,0.250,0.770,0.981,0.993,0.999,1.000,1.000,1.000,1.000,1.000
2009,0.014,0.034,0.069,0.297,0.619,0.947,0.997,0.999,1.000,1.000,1.000,1.000,1.000
2010,0.007,0.061,0.169,0.323,0.654,0.888,0.990,0.999,1.000,1.000,1.000,1.000,1.000
2011,0.002,0.036,0.233,0.538,0.754,0.894,0.975,0.998,1.000,1.000,1.000,1.000,1.000
2012,0.002,0.019,0.170,0.589,0.869,0.951,0.974,0.995,1.000,1.000,1.000,1.000,1.000
2013,0.001,0.017,0.138,0.528,0.871,0.974,0.992,0.994,0.999,1.000,1.000,1.000,1.000
2014,0.003,0.006,0.109,0.573,0.859,0.969,0.995,0.999,0.999,1.000,1.000,1.000,1.000
2015,0.001,0.017,0.057,0.469,0.918,0.971,0.993,0.999,1.000,1.000,1.000,1.000,1.000
2016,0.002,0.011,0.084,0.398,0.865,0.989,0.995,0.999,1.000,1.000,1.000,1.000,1.000
2017,0.000,0.013,0.074,0.320,0.878,0.979,0.999,0.999,1.000,1.000,1.000,1.000,1.000
2018,0.001,0.002,0.089,0.374,0.708,0.988,0.997,1.000,1.000,1.000,1.000,1.000,1.000
2019,0.001,0.009,0.026,0.409,0.816,0.926,0.999,1.000,1.000,1.000,1.000,1.000,1.000
2020,0.001,0.009,0.063,0.273,0.831,0.970,0.985,1.000,1.000,1.000,1.000,1.000,1.000
2021,0.001,0.009,0.063,0.352,0.842,0.972,0.996,0.997,1.000,1.000,1.000,1.000,1.000
