"Year","Index","Age","logObs","Pred"
2012,1,"2",0.272900678224447,1.66668473061262
2012,1,"3",0.820238814250336,1.70690528528664
2012,1,"4",2.36158909841496,3.67014792726184
2012,1,"5",2.40314312135829,1.76938927815064
2012,1,"6",-0.307728089596867,0.373879885330749
2012,1,"7",-0.567425120652653,0.833728277596034
2012,1,"8",-2.12456907876029,0.76492922664544
2012,2,"2",-0.931799001855958,0.90121365690529
2012,2,"3",1.6969019017793,1.64084086943636
2012,2,"4",3.16551067818143,3.77502982319592
2012,2,"5",0.0332695351619806,1.88309803825396
2012,2,"6",-1.69634689666605,0.48703603550775
2012,2,"7",-2.21987472650381,0.946671183010626
2012,2,"8",-3.42902398326984,0.903646780544843
2013,1,"2",3.00920145647396,2.60339613023573
2013,1,"3",1.34103382248694,2.10960166230574
2013,1,"4",0.00965535467870647,1.46867847405316
2013,1,"5",2.92390589848466,3.27317585774713
2013,1,"6",-1.53178828620489,1.34950651007055
2013,1,"7",-1.03804313613595,-0.0490155343855501
2013,1,"8",-2.56663322036327,1.09205866055904
2013,2,"2",2.19242147220575,1.8345956565284
2013,2,"3",1.22129246484512,2.03700194645546
2013,2,"4",2.32316251750831,1.56677696998725
2013,2,"5",3.13425446793299,3.38009141785045
2013,2,"6",-0.702863049121545,1.45586906024755
2013,2,"7",-0.704734501394195,0.0571337210290421
2013,2,"8",-2.99946194654545,1.22869191445844
2014,1,"2",1.17631038897358,1.78114394908997
2014,1,"3",3.55396241521058,3.03775859393533
2014,1,"4",-0.383577788969273,1.85582343563923
2014,1,"5",0.900493214992925,1.05561515294568
2014,1,"6",1.48573013032855,2.83718042268671
2014,1,"7",-0.834163173397793,0.910497881193977
2014,1,"8",-2.00316983215223,0.976244719897934
